activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_002_000779,STU_INST_002_0673,Basketball,Beginner,2025-04-13,Needs Improvement,,86,Arya Deshpande
ACT_INST_002_000780,STU_INST_002_0673,Badminton,Advanced,2024-11-28,Excellent,,82,Priya Venkatesh
ACT_INST_002_000781,STU_INST_002_0673,Dance,Advanced,2025-05-11,Excellent,,96,Ishika Menon
ACT_INST_002_000782,STU_INST_002_0675,Basketball,Intermediate,2025-03-16,Very Good,,94,Riyansh Menon
ACT_INST_002_000783,STU_INST_002_0680,Football,Advanced,2025-07-06,Good,,90,Vivaan Singhal
ACT_INST_002_000784,STU_INST_002_0680,Cricket,Intermediate,2025-04-14,Average,,94,Anika Ghosh
ACT_INST_002_000785,STU_INST_002_0683,Yoga,Advanced,2025-07-20,Average,,71,Shweta Rao
ACT_INST_002_000786,STU_INST_002_0684,Athletics,Intermediate,2025-05-28,Average,School Level Winner,100,Abhishek Mishra
ACT_INST_002_000787,STU_INST_002_0684,Badminton,Advanced,2024-11-11,Very Good,,100,Sanjay Kar
ACT_INST_002_000788,STU_INST_002_0686,Science Club,Beginner,2025-04-19,Excellent,,72,Anika Patil
ACT_INST_002_000789,STU_INST_002_0686,Science Club,Advanced,2024-11-16,Average,,94,Arya Mehta
ACT_INST_002_000790,STU_INST_002_0687,Dance,Beginner,2025-02-22,Needs Improvement,Certificate of Participation,93,Pooja More
ACT_INST_002_000791,STU_INST_002_0687,Music,Advanced,2024-10-22,Very Good,School Level Winner,76,Ravi Tiwari
ACT_INST_002_000792,STU_INST_002_0688,Art & Craft,Advanced,2024-10-26,Excellent,,76,Sara Menon
ACT_INST_002_000793,STU_INST_002_0689,Quiz,Advanced,2025-03-31,Average,,92,Navya Saxena
ACT_INST_002_000794,STU_INST_002_0689,Karate,Intermediate,2025-08-12,Average,,99,Rudra Reddy
ACT_INST_002_000795,STU_INST_002_0689,Art & Craft,Intermediate,2024-10-24,Needs Improvement,,76,Krishna Banerjee
ACT_INST_002_000796,STU_INST_002_0692,Cultural Committee,Advanced,2025-06-08,Good,,91,Shalini Parikh
ACT_INST_002_000797,STU_INST_002_0692,Science Club,Beginner,2025-05-03,Good,,97,Shweta Bhattacharya
ACT_INST_002_000798,STU_INST_002_0695,Cultural Committee,Intermediate,2025-05-14,Average,,90,Shaurya Arora
ACT_INST_002_000799,STU_INST_002_0695,Drama,Advanced,2025-07-25,Good,School Level Winner,84,Arjit Dutta
ACT_INST_002_000800,STU_INST_002_0696,Debate,Intermediate,2024-12-20,Good,School Level Winner,96,Arya Tiwari
ACT_INST_002_000801,STU_INST_002_0696,Cricket,Beginner,2025-07-08,Needs Improvement,School Level Winner,72,Samar Mukherjee
ACT_INST_002_000802,STU_INST_002_0698,Yoga,Intermediate,2025-02-06,Excellent,,94,Neha Mishra
ACT_INST_002_000803,STU_INST_002_0701,Drama,Beginner,2025-06-28,Excellent,,78,Ravi Jindal
ACT_INST_002_000804,STU_INST_002_0702,Basketball,Beginner,2025-05-25,Very Good,District Level Participant,94,Om Bansal
ACT_INST_002_000805,STU_INST_002_0704,Athletics,Intermediate,2024-09-18,Very Good,,75,Aryan Bhat
ACT_INST_002_000806,STU_INST_002_0704,Table Tennis,Beginner,2024-12-15,Excellent,,94,Ishaan Sharma
ACT_INST_002_000807,STU_INST_002_0705,Football,Intermediate,2025-02-19,Good,,94,Sara Trivedi
ACT_INST_002_000808,STU_INST_002_0705,Music,Beginner,2025-08-07,Good,Certificate of Participation,79,Anjali Deshpande
ACT_INST_002_000809,STU_INST_002_0705,Debate,Beginner,2025-07-14,Needs Improvement,,76,Rajesh Sethi
ACT_INST_002_000810,STU_INST_002_0706,Science Club,Advanced,2025-02-28,Excellent,,94,Priya Srivastava
ACT_INST_002_000811,STU_INST_002_0710,Debate,Beginner,2025-06-27,Needs Improvement,,100,Tanya Kumar
ACT_INST_002_000812,STU_INST_002_0711,Basketball,Advanced,2024-11-03,Excellent,,90,Preeti Panchal
ACT_INST_002_000813,STU_INST_002_0711,Karate,Intermediate,2025-06-15,Average,,71,Atharv Chakraborty
ACT_INST_002_000814,STU_INST_002_0713,Basketball,Advanced,2025-05-08,Needs Improvement,,75,Ira Ghosh
ACT_INST_002_000815,STU_INST_002_0713,Yoga,Advanced,2025-03-10,Excellent,,73,Kavita Mondal
ACT_INST_002_000816,STU_INST_002_0714,Karate,Intermediate,2025-07-10,Excellent,State Level Qualifier,98,Sneha More
ACT_INST_002_000817,STU_INST_002_0715,Cricket,Advanced,2025-02-26,Good,School Level Winner,99,Priyanka Mandal
ACT_INST_002_000818,STU_INST_002_0718,Debate,Intermediate,2024-12-03,Good,,80,Kiara Bansal
ACT_INST_002_000819,STU_INST_002_0718,Drama,Beginner,2025-04-28,Excellent,School Level Winner,90,Karan Mondal
ACT_INST_002_000820,STU_INST_002_0718,Badminton,Beginner,2025-02-10,Excellent,,99,Ira Kumar
ACT_INST_002_000821,STU_INST_002_0719,Cricket,Advanced,2025-02-28,Needs Improvement,,90,Sunita Venkatesh
ACT_INST_002_000822,STU_INST_002_0720,Athletics,Intermediate,2024-12-26,Average,,89,Riyansh Ganguly
ACT_INST_002_000823,STU_INST_002_0720,Art & Craft,Intermediate,2025-02-01,Needs Improvement,District Level Participant,94,Vihaan Verma
ACT_INST_002_000824,STU_INST_002_0720,Badminton,Advanced,2025-05-11,Needs Improvement,,85,Deepak Bhatt
ACT_INST_002_000825,STU_INST_002_0721,Dance,Intermediate,2025-02-10,Average,State Level Qualifier,92,Advait Vyas
ACT_INST_002_000826,STU_INST_002_0721,Athletics,Intermediate,2025-08-04,Needs Improvement,,81,Rekha Desai
ACT_INST_002_000827,STU_INST_002_0721,Drama,Advanced,2024-11-28,Good,,75,Vihaan Bansal
ACT_INST_002_000828,STU_INST_002_0722,Music,Intermediate,2025-07-03,Needs Improvement,,89,Yogesh Pawar
ACT_INST_002_000829,STU_INST_002_0722,Literary Society,Advanced,2025-01-01,Needs Improvement,,89,Laksh Pal
ACT_INST_002_000830,STU_INST_002_0725,Cricket,Advanced,2025-07-21,Needs Improvement,,77,Deepak Ganguly
ACT_INST_002_000831,STU_INST_002_0727,Badminton,Beginner,2025-06-18,Very Good,,70,Aryan Vyas
ACT_INST_002_000832,STU_INST_002_0727,Basketball,Beginner,2025-02-27,Average,,84,Tanvi Sharma
ACT_INST_002_000833,STU_INST_002_0727,Debate,Beginner,2025-03-06,Needs Improvement,,73,Ananya Suthar
ACT_INST_002_000834,STU_INST_002_0732,Drama,Beginner,2025-03-04,Good,,79,Amit Kumar
ACT_INST_002_000835,STU_INST_002_0735,Music,Intermediate,2025-04-12,Very Good,School Level Winner,76,Kavya Pandey
ACT_INST_002_000836,STU_INST_002_0737,Quiz,Intermediate,2025-02-26,Excellent,,78,Shweta Sen
ACT_INST_002_000837,STU_INST_002_0737,Badminton,Intermediate,2025-01-10,Very Good,State Level Qualifier,80,Krishna Shetty
ACT_INST_002_000838,STU_INST_002_0738,Cultural Committee,Beginner,2025-06-17,Excellent,,92,Rudra Aggarwal
ACT_INST_002_000839,STU_INST_002_0738,Science Club,Intermediate,2024-12-22,Average,Certificate of Participation,93,Isha Dave
ACT_INST_002_000840,STU_INST_002_0741,Debate,Advanced,2024-11-14,Needs Improvement,,76,Preeti Bansal
ACT_INST_002_000841,STU_INST_002_0743,Art & Craft,Intermediate,2024-10-14,Good,Certificate of Participation,86,Sneha Kamath
ACT_INST_002_000842,STU_INST_002_0743,Cultural Committee,Beginner,2024-12-23,Good,,92,Maya Bhardwaj
ACT_INST_002_000843,STU_INST_002_0745,Cultural Committee,Beginner,2025-02-20,Good,,76,Deepika Srivastava
ACT_INST_002_000844,STU_INST_002_0745,Badminton,Beginner,2025-06-10,Good,,72,Tanvi Shah
ACT_INST_002_000845,STU_INST_002_0748,Quiz,Intermediate,2024-11-24,Excellent,State Level Qualifier,99,Ayaan Chopra
ACT_INST_002_000846,STU_INST_002_0748,Drama,Intermediate,2025-06-07,Excellent,,73,Arjit Deshpande
ACT_INST_002_000847,STU_INST_002_0748,Football,Beginner,2025-06-17,Needs Improvement,District Level Participant,99,Advait Vyas
ACT_INST_002_000848,STU_INST_002_0749,Badminton,Intermediate,2024-10-11,Average,,86,Ishaan Venkatesh
ACT_INST_002_000849,STU_INST_002_0749,Table Tennis,Intermediate,2025-01-19,Needs Improvement,,90,Swati Sethi
ACT_INST_002_000850,STU_INST_002_0749,Yoga,Advanced,2025-06-17,Needs Improvement,,85,Riyansh Singhal
ACT_INST_002_000851,STU_INST_002_0750,Karate,Intermediate,2024-12-22,Needs Improvement,,70,Priyanka More
ACT_INST_002_000852,STU_INST_002_0750,Drama,Beginner,2024-12-07,Needs Improvement,,74,Vikram Sharma
ACT_INST_002_000853,STU_INST_002_0750,Table Tennis,Beginner,2025-02-03,Very Good,,88,Ira Gupta
ACT_INST_002_000854,STU_INST_002_0754,Environmental Club,Advanced,2024-12-03,Good,,100,Aarav Agarwal
ACT_INST_002_000855,STU_INST_002_0755,Football,Beginner,2025-03-25,Good,,98,Samar Mathur
ACT_INST_002_000856,STU_INST_002_0755,Science Club,Intermediate,2024-12-31,Good,,92,Anil Sharma
ACT_INST_002_000857,STU_INST_002_0756,Yoga,Beginner,2024-11-26,Needs Improvement,,90,Rohan Chaturvedi
ACT_INST_002_000858,STU_INST_002_0757,Dance,Beginner,2024-11-21,Average,State Level Qualifier,74,Vivaan Agarwal
ACT_INST_002_000859,STU_INST_002_0757,Debate,Advanced,2024-12-13,Very Good,School Level Winner,84,Sana Tiwari
ACT_INST_002_000860,STU_INST_002_0757,Drama,Intermediate,2024-11-18,Average,State Level Qualifier,76,Kriti Kale
ACT_INST_002_000861,STU_INST_002_0761,Badminton,Intermediate,2025-05-19,Good,,85,Ira Subramanian
ACT_INST_002_000862,STU_INST_002_0761,Drama,Beginner,2024-10-19,Excellent,Certificate of Participation,81,Avni Aggarwal
ACT_INST_002_000863,STU_INST_002_0762,Quiz,Beginner,2025-07-06,Very Good,District Level Participant,90,Manisha Sen
ACT_INST_002_000864,STU_INST_002_0762,Environmental Club,Beginner,2024-09-16,Very Good,,93,Harsh Bose
ACT_INST_002_000865,STU_INST_002_0766,Drama,Intermediate,2025-07-28,Average,School Level Winner,100,Rahul Bansal
ACT_INST_002_000866,STU_INST_002_0766,Athletics,Intermediate,2025-07-26,Very Good,School Level Winner,100,Aarohi Menon
ACT_INST_002_000867,STU_INST_002_0766,Athletics,Advanced,2025-08-10,Good,,71,Ayaan Singh
ACT_INST_002_000868,STU_INST_002_0767,Cultural Committee,Advanced,2025-07-05,Good,,74,Isha Ganguly
ACT_INST_002_000869,STU_INST_002_0767,Football,Advanced,2025-08-17,Excellent,Certificate of Participation,87,Myra Menon
ACT_INST_002_000870,STU_INST_002_0770,Dance,Intermediate,2024-12-04,Excellent,State Level Qualifier,90,Aadhya Pillai
ACT_INST_002_000871,STU_INST_002_0770,Athletics,Advanced,2025-07-23,Good,Certificate of Participation,90,Arya Kapoor
ACT_INST_002_000872,STU_INST_002_0771,Drama,Beginner,2025-03-01,Very Good,Certificate of Participation,81,Shaurya Joshi
ACT_INST_002_000873,STU_INST_002_0771,Basketball,Advanced,2025-02-27,Average,,98,Maya Dubey
ACT_INST_002_000874,STU_INST_002_0772,Debate,Beginner,2025-05-02,Good,,93,Anjali Roy
ACT_INST_002_000875,STU_INST_002_0772,Cultural Committee,Intermediate,2025-06-30,Needs Improvement,,84,Khushi Kumar
ACT_INST_002_000876,STU_INST_002_0774,Cricket,Beginner,2025-06-23,Very Good,,88,Vinod Mitra
ACT_INST_002_000877,STU_INST_002_0776,Science Club,Beginner,2024-11-20,Good,,87,Kavya Biswas
ACT_INST_002_000878,STU_INST_002_0776,Table Tennis,Advanced,2025-06-10,Very Good,,83,Vinod Ganguly
ACT_INST_002_000879,STU_INST_002_0777,Drama,Advanced,2024-11-22,Excellent,,83,Manisha Pal
ACT_INST_002_000880,STU_INST_002_0779,Drama,Beginner,2025-01-21,Excellent,School Level Winner,88,Om Pillai
ACT_INST_002_000881,STU_INST_002_0779,Dance,Advanced,2024-12-27,Average,School Level Winner,96,Dhruv Chaturvedi
ACT_INST_002_000882,STU_INST_002_0780,Athletics,Beginner,2025-07-10,Excellent,State Level Qualifier,99,Aditya Kumar
ACT_INST_002_000883,STU_INST_002_0780,Art & Craft,Intermediate,2025-01-02,Needs Improvement,District Level Participant,80,Kavya Parikh
ACT_INST_002_000884,STU_INST_002_0781,Music,Intermediate,2024-12-29,Excellent,State Level Qualifier,100,Amit Kumar
ACT_INST_002_000885,STU_INST_002_0781,Drama,Beginner,2024-12-05,Excellent,School Level Winner,71,Navya Mathur
ACT_INST_002_000886,STU_INST_002_0781,Literary Society,Intermediate,2024-10-22,Average,,83,Atharv Venkatesh
ACT_INST_002_000887,STU_INST_002_0783,Music,Intermediate,2025-03-02,Excellent,,76,Sunita Singhal
ACT_INST_002_000888,STU_INST_002_0784,Football,Beginner,2025-03-06,Needs Improvement,,84,Khushi Kumar
ACT_INST_002_000889,STU_INST_002_0787,Literary Society,Advanced,2025-05-18,Needs Improvement,,85,Nidhi Tiwari
ACT_INST_002_000890,STU_INST_002_0787,Table Tennis,Intermediate,2024-11-08,Average,,78,Swati Venkatesh
ACT_INST_002_000891,STU_INST_002_0787,Badminton,Advanced,2024-10-24,Average,State Level Qualifier,98,Deepak Kumar
ACT_INST_002_000892,STU_INST_002_0789,Karate,Advanced,2025-01-27,Very Good,,74,Samar Krishnan
ACT_INST_002_000893,STU_INST_002_0789,Art & Craft,Intermediate,2024-09-17,Very Good,,100,Sai Venkatesh
ACT_INST_002_000894,STU_INST_002_0789,Environmental Club,Beginner,2024-10-24,Very Good,,82,Shaurya Malhotra
ACT_INST_002_000895,STU_INST_002_0790,Karate,Intermediate,2025-02-05,Excellent,Certificate of Participation,95,Nidhi Panchal
ACT_INST_002_000896,STU_INST_002_0790,Music,Intermediate,2025-01-20,Average,,90,Ravi Arora
ACT_INST_002_000897,STU_INST_002_0790,Yoga,Advanced,2025-08-15,Needs Improvement,District Level Participant,71,Kabir Kumar
ACT_INST_002_000898,STU_INST_002_0791,Basketball,Intermediate,2025-04-07,Average,,94,Dev Dave
ACT_INST_002_000899,STU_INST_002_0791,Cultural Committee,Intermediate,2025-03-02,Very Good,,79,Samar Bose
ACT_INST_002_000900,STU_INST_002_0791,Art & Craft,Beginner,2024-12-28,Needs Improvement,District Level Participant,81,Rashmi Panchal
ACT_INST_002_000901,STU_INST_002_0792,Science Club,Intermediate,2024-10-12,Average,,76,Aryan Kamath
ACT_INST_002_000902,STU_INST_002_0792,Art & Craft,Beginner,2025-07-21,Needs Improvement,,78,Swati Jindal
ACT_INST_002_000903,STU_INST_002_0793,Environmental Club,Advanced,2025-04-01,Good,,77,Raj Bose
ACT_INST_002_000904,STU_INST_002_0793,Environmental Club,Beginner,2025-08-15,Good,,99,Riyansh Aggarwal
ACT_INST_002_000905,STU_INST_002_0794,Dance,Beginner,2025-01-18,Average,,82,Veer Mukherjee
ACT_INST_002_000906,STU_INST_002_0794,Environmental Club,Advanced,2025-06-25,Average,,88,Sneha Bhat
ACT_INST_002_000907,STU_INST_002_0794,Cricket,Advanced,2025-01-28,Average,,95,Ayaan Kapoor
ACT_INST_002_000908,STU_INST_002_0796,Quiz,Advanced,2024-11-01,Good,,70,Arya Hegde
ACT_INST_002_000909,STU_INST_002_0796,Music,Advanced,2025-06-19,Needs Improvement,District Level Participant,92,Kavya Venkatesh
ACT_INST_002_000910,STU_INST_002_0796,Art & Craft,Beginner,2025-05-18,Good,State Level Qualifier,77,Sanjay Sarkar
ACT_INST_002_000911,STU_INST_002_0801,Cricket,Advanced,2025-03-11,Needs Improvement,Certificate of Participation,91,Sana Shah
ACT_INST_002_000912,STU_INST_002_0801,Quiz,Advanced,2024-09-25,Needs Improvement,,89,Seema Reddy
ACT_INST_002_000913,STU_INST_002_0801,Science Club,Intermediate,2024-09-22,Very Good,District Level Participant,77,Aryan Chaturvedi
ACT_INST_002_000914,STU_INST_002_0802,Cultural Committee,Advanced,2025-08-08,Needs Improvement,School Level Winner,75,Seema Shah
ACT_INST_002_000915,STU_INST_002_0802,Cultural Committee,Advanced,2024-11-03,Excellent,,71,Sara Sharma
ACT_INST_002_000916,STU_INST_002_0802,Quiz,Intermediate,2024-10-08,Excellent,Certificate of Participation,83,Shreya Saxena
ACT_INST_002_000917,STU_INST_002_0803,Badminton,Intermediate,2025-02-07,Excellent,Certificate of Participation,94,Sneha Rao
ACT_INST_002_000918,STU_INST_002_0803,Quiz,Advanced,2024-10-06,Excellent,,73,Advik Pawar
ACT_INST_002_000919,STU_INST_002_0803,Table Tennis,Advanced,2024-12-12,Good,,89,Suresh Suthar
ACT_INST_002_000920,STU_INST_002_0805,Drama,Advanced,2025-02-14,Very Good,Certificate of Participation,91,Sunita Khanna
ACT_INST_002_000921,STU_INST_002_0805,Music,Beginner,2025-02-11,Needs Improvement,,97,Yash Thakkar
ACT_INST_002_000922,STU_INST_002_0806,Literary Society,Beginner,2025-06-25,Very Good,,71,Seema Mittal
ACT_INST_002_000923,STU_INST_002_0806,Yoga,Beginner,2025-01-16,Very Good,,80,Sana Tiwari
ACT_INST_002_000924,STU_INST_002_0808,Karate,Beginner,2025-05-07,Good,,99,Vikram Mishra
ACT_INST_002_000925,STU_INST_002_0808,Yoga,Intermediate,2025-08-15,Good,State Level Qualifier,82,Samar Hegde
ACT_INST_002_000926,STU_INST_002_0811,Cultural Committee,Advanced,2025-01-10,Needs Improvement,School Level Winner,83,Shriya Bhardwaj
ACT_INST_002_000927,STU_INST_002_0811,Environmental Club,Intermediate,2024-10-02,Needs Improvement,,92,Rudra Verma
ACT_INST_002_000928,STU_INST_002_0812,Debate,Intermediate,2024-12-11,Needs Improvement,,95,Abhishek Ganguly
ACT_INST_002_000929,STU_INST_002_0812,Quiz,Intermediate,2025-02-06,Excellent,,76,Maya Malhotra
ACT_INST_002_000930,STU_INST_002_0813,Drama,Advanced,2024-10-29,Needs Improvement,,78,Sanjay Krishnan
ACT_INST_002_000931,STU_INST_002_0814,Literary Society,Beginner,2024-11-08,Average,State Level Qualifier,88,Rekha Suthar
ACT_INST_002_000932,STU_INST_002_0814,Football,Intermediate,2025-05-05,Needs Improvement,,72,Shivansh Mandal
ACT_INST_002_000933,STU_INST_002_0814,Badminton,Intermediate,2024-10-31,Excellent,,99,Arnav Srivastava
ACT_INST_002_000934,STU_INST_002_0815,Yoga,Intermediate,2025-05-13,Needs Improvement,,71,Laksh Bhattacharya
ACT_INST_002_000935,STU_INST_002_0815,Basketball,Intermediate,2025-03-12,Good,,100,Shivansh Bose
ACT_INST_002_000936,STU_INST_002_0817,Literary Society,Advanced,2024-11-28,Good,,73,Anjali Chaturvedi
ACT_INST_002_000937,STU_INST_002_0817,Cultural Committee,Advanced,2025-05-24,Average,,84,Myra Gowda
ACT_INST_002_000938,STU_INST_002_0818,Yoga,Advanced,2025-04-12,Very Good,,94,Rajesh Thakkar
ACT_INST_002_000939,STU_INST_002_0818,Badminton,Beginner,2025-06-01,Very Good,District Level Participant,80,Arnav Mittal
ACT_INST_002_000940,STU_INST_002_0819,Athletics,Beginner,2025-06-13,Good,,77,Nidhi Chakraborty
ACT_INST_002_000941,STU_INST_002_0820,Football,Advanced,2025-07-26,Very Good,Certificate of Participation,94,Arjit Bhat
ACT_INST_002_000942,STU_INST_002_0820,Football,Intermediate,2025-02-23,Very Good,,98,Meera Goyal
ACT_INST_002_000943,STU_INST_002_0822,Karate,Intermediate,2025-06-23,Needs Improvement,Certificate of Participation,95,Sunita Nair
ACT_INST_002_000944,STU_INST_002_0822,Art & Craft,Intermediate,2025-07-08,Very Good,,73,Nitin Sarkar
ACT_INST_002_000945,STU_INST_002_0822,Quiz,Intermediate,2024-12-29,Needs Improvement,Certificate of Participation,89,Seema Mitra
ACT_INST_002_000946,STU_INST_002_0825,Athletics,Intermediate,2024-12-24,Excellent,,87,Priya Bhardwaj
ACT_INST_002_000947,STU_INST_002_0826,Dance,Intermediate,2025-03-27,Good,State Level Qualifier,95,Pooja Jain
ACT_INST_002_000948,STU_INST_002_0827,Drama,Advanced,2025-02-02,Excellent,State Level Qualifier,90,Tanya Joshi
ACT_INST_002_000949,STU_INST_002_0827,Basketball,Beginner,2025-06-22,Average,,98,Kabir Bansal
ACT_INST_002_000950,STU_INST_002_0828,Cricket,Beginner,2025-04-05,Very Good,,96,Priyanka Kumar
ACT_INST_002_000951,STU_INST_002_0828,Drama,Beginner,2024-12-15,Average,,70,Seema Chaturvedi
ACT_INST_002_000952,STU_INST_002_0828,Debate,Advanced,2025-01-04,Excellent,State Level Qualifier,95,Harsh Desai
ACT_INST_002_000953,STU_INST_002_0829,Basketball,Intermediate,2025-05-27,Needs Improvement,,81,Aryan Banerjee
ACT_INST_002_000954,STU_INST_002_0829,Environmental Club,Advanced,2025-05-12,Excellent,,95,Kriti Vyas
ACT_INST_002_000955,STU_INST_002_0829,Dance,Intermediate,2025-06-22,Needs Improvement,,91,Varun Chaturvedi
ACT_INST_002_000956,STU_INST_002_0830,Dance,Intermediate,2024-12-12,Average,,83,Preeti Kulkarni
ACT_INST_002_000957,STU_INST_002_0830,Basketball,Intermediate,2024-12-06,Very Good,,86,Neha Dutta
ACT_INST_002_000958,STU_INST_002_0830,Athletics,Advanced,2025-03-25,Needs Improvement,,96,Swati Pawar
ACT_INST_002_000959,STU_INST_002_0831,Yoga,Intermediate,2025-06-13,Average,,92,Shivansh Bansal
ACT_INST_002_000960,STU_INST_002_0831,Table Tennis,Advanced,2025-05-19,Good,,87,Yogesh Iyer
ACT_INST_002_000961,STU_INST_002_0831,Karate,Advanced,2025-06-25,Good,District Level Participant,76,Harsh Modi
ACT_INST_002_000962,STU_INST_002_0832,Debate,Beginner,2025-08-10,Average,,92,Aditya Gupta
ACT_INST_002_000963,STU_INST_002_0832,Drama,Beginner,2025-08-01,Average,,80,Deepak Joshi
ACT_INST_002_000964,STU_INST_002_0833,Football,Intermediate,2025-07-18,Needs Improvement,,94,Avni Shinde
ACT_INST_002_000965,STU_INST_002_0833,Football,Intermediate,2025-01-14,Good,,88,Dev Mittal
ACT_INST_002_000966,STU_INST_002_0837,Debate,Advanced,2024-10-07,Needs Improvement,,88,Maya Iyer
ACT_INST_002_000967,STU_INST_002_0839,Yoga,Beginner,2025-08-05,Average,,99,Priya Iyer
ACT_INST_002_000968,STU_INST_002_0839,Cultural Committee,Advanced,2025-03-07,Good,,87,Priyanka Bhattacharya
ACT_INST_002_000969,STU_INST_002_0840,Cricket,Advanced,2025-05-01,Average,,91,Sunita Hegde
ACT_INST_002_000970,STU_INST_002_0840,Literary Society,Advanced,2025-08-10,Average,,80,Aarohi Jain
ACT_INST_002_000971,STU_INST_002_0842,Debate,Advanced,2025-02-05,Needs Improvement,,98,Tanya Pal
ACT_INST_002_000972,STU_INST_002_0842,Science Club,Intermediate,2025-02-04,Very Good,,79,Krishna Kar
ACT_INST_002_000973,STU_INST_002_0842,Karate,Beginner,2024-10-25,Average,,91,Aarav Mehta
ACT_INST_002_000974,STU_INST_002_0843,Literary Society,Beginner,2025-03-09,Needs Improvement,,92,Shriya Goel
ACT_INST_002_000975,STU_INST_002_0843,Badminton,Advanced,2025-03-28,Average,,72,Shreya Bhatia
ACT_INST_002_000976,STU_INST_002_0844,Music,Beginner,2025-04-24,Excellent,,89,Karan Desai
ACT_INST_002_000977,STU_INST_002_0845,Art & Craft,Intermediate,2025-07-20,Very Good,,86,Pihu Tiwari
ACT_INST_002_000978,STU_INST_002_0845,Science Club,Advanced,2025-04-10,Very Good,,92,Saanvi Jindal
