student_id,institute_id,parent_id,mentor_id,name,gender,grade,section,roll_number,date_of_birth,admission_date,academic_year,attendance_percentage,current_gpa,behavioral_incidents,risk_level,last_assessment_score,fees_paid,transport_mode,medium_of_instruction,special_needs
STU_INST_002_0623,INST_002,PAR_INST_002_0623,MEN_INST_002_023,Aadhya Kumar,Female,12th,D,106534,2008-10-23,2024-12-13,2025-26,91.8,2.35,2,Medium,50,Partial,Auto Rickshaw,Regional Language,None
STU_INST_002_0624,INST_002,PAR_INST_002_0624,MEN_INST_002_024,Abhishek Reddy,Male,11th,B,116652,2010-12-19,2024-09-16,2025-26,88.0,2.9,3,Medium,56,No,Walking,English,None
STU_INST_002_0625,INST_002,PAR_INST_002_0625,MEN_INST_002_001,Tanya Ganguly,Female,12th,E,111159,2008-08-25,2024-02-01,2025-26,65.4,2.99,1,Medium,41,Yes,Walking,Regional Language,None
STU_INST_002_0626,INST_002,PAR_INST_002_0626,MEN_INST_002_002,Riya Kumar,Female,10th,E,102158,2011-05-13,2025-05-18,2025-26,84.9,3.81,1,Low,37,Partial,School Bus,Hindi,None
STU_INST_002_0627,INST_002,PAR_INST_002_0627,MEN_INST_002_003,Ishika Kulkarni,Female,10th,A,9t1078,2011-05-26,2025-04-13,2025-26,94.3,3.0,0,Low,67,Yes,Bicycle,Hindi,None
STU_INST_002_0628,INST_002,PAR_INST_002_0628,MEN_INST_002_004,Deepak Suthar,Male,9th,C,9t3158,2011-07-16,2024-02-20,2025-26,100.0,3.02,2,Low,91,Partial,School Bus,Regional Language,ADHD
STU_INST_002_0629,INST_002,PAR_INST_002_0629,MEN_INST_002_005,Divya Kapoor,Female,10th,E,111396,2009-08-22,2024-08-04,2025-26,80.3,2.09,2,Medium,88,Partial,Walking,Regional Language,None
STU_INST_002_0630,INST_002,PAR_INST_002_0630,MEN_INST_002_006,Dev Pillai,Male,12th,B,104608,2010-12-21,2023-12-22,2025-26,58.9,3.17,2,Medium,80,No,Bicycle,Hindi,None
STU_INST_002_0631,INST_002,PAR_INST_002_0631,MEN_INST_002_007,Sapna Singh,Female,12th,A,115143,2011-07-23,2024-08-21,2025-26,84.4,3.39,0,Low,66,Yes,Private Vehicle,Hindi,None
STU_INST_002_0632,INST_002,PAR_INST_002_0632,MEN_INST_002_008,Meera Singhal,Female,10th,A,9t4294,2010-08-08,2024-12-03,2025-26,81.7,3.17,1,Low,67,Partial,Private Vehicle,English,None
STU_INST_002_0633,INST_002,PAR_INST_002_0633,MEN_INST_002_009,Manoj Roy,Male,10th,A,128705,2007-12-27,2025-06-05,2025-26,92.0,2.49,2,Medium,50,No,Auto Rickshaw,Hindi,None
STU_INST_002_0634,INST_002,PAR_INST_002_0634,MEN_INST_002_010,Vihaan Chaturvedi,Male,12th,B,113671,2010-10-19,2025-01-16,2025-26,83.7,2.8,1,Medium,67,Partial,Walking,Regional Language,None
STU_INST_002_0635,INST_002,PAR_INST_002_0635,MEN_INST_002_011,Laksh Jindal,Male,12th,A,121773,2011-07-12,2025-01-06,2025-26,86.4,3.04,0,Low,35,No,Auto Rickshaw,Hindi,None
STU_INST_002_0636,INST_002,PAR_INST_002_0636,MEN_INST_002_012,Sanjay Jain,Male,12th,A,128594,2011-01-01,2024-08-09,2025-26,73.4,3.35,0,Low,56,No,Auto Rickshaw,English,None
STU_INST_002_0637,INST_002,PAR_INST_002_0637,MEN_INST_002_013,Aarav Aggarwal,Male,9th,B,9t6875,2008-03-09,2024-03-09,2025-26,79.4,1.88,1,Medium,37,Yes,Auto Rickshaw,Regional Language,None
STU_INST_002_0638,INST_002,PAR_INST_002_0638,MEN_INST_002_014,Khushi Mathur,Female,11th,C,123591,2007-10-04,2023-10-18,2025-26,89.8,2.41,2,Medium,87,Partial,Auto Rickshaw,Regional Language,None
STU_INST_002_0639,INST_002,PAR_INST_002_0639,MEN_INST_002_015,Abhishek Jain,Male,10th,C,105897,2011-08-09,2024-11-06,2025-26,70.4,2.38,0,Medium,57,Partial,Private Vehicle,Hindi,None
STU_INST_002_0640,INST_002,PAR_INST_002_0640,MEN_INST_002_016,Navya Pawar,Female,9th,B,129275,2008-07-11,2024-09-13,2025-26,100.0,3.43,2,Low,60,No,Walking,English,None
STU_INST_002_0641,INST_002,PAR_INST_002_0641,MEN_INST_002_017,Maya Mukherjee,Female,9th,B,9t2622,2009-04-17,2025-08-05,2025-26,100.0,2.11,1,Low,36,Yes,Walking,Hindi,None
STU_INST_002_0642,INST_002,PAR_INST_002_0642,MEN_INST_002_018,Rekha Subramanian,Female,10th,E,9t5072,2009-11-08,2025-06-21,2025-26,60.8,2.33,0,Medium,57,Partial,Bicycle,English,None
STU_INST_002_0643,INST_002,PAR_INST_002_0643,MEN_INST_002_019,Tanvi Sarkar,Female,10th,B,9t7832,2010-12-14,2025-04-24,2025-26,86.0,2.95,0,Low,58,Partial,Auto Rickshaw,Hindi,None
STU_INST_002_0644,INST_002,PAR_INST_002_0644,MEN_INST_002_020,Advik Reddy,Male,9th,B,113945,2010-07-07,2024-01-18,2025-26,83.2,2.71,0,Medium,80,Yes,School Bus,Regional Language,None
STU_INST_002_0645,INST_002,PAR_INST_002_0645,MEN_INST_002_021,Raj Chaturvedi,Male,12th,A,9t5278,2008-11-26,2024-08-13,2025-26,72.4,2.71,0,Medium,61,Yes,Bicycle,Regional Language,None
STU_INST_002_0646,INST_002,PAR_INST_002_0646,MEN_INST_002_022,Divya Vyas,Female,10th,A,9t2338,2010-11-14,2024-06-11,2025-26,90.9,3.14,0,Low,82,Yes,Private Vehicle,English,None
STU_INST_002_0647,INST_002,PAR_INST_002_0647,MEN_INST_002_023,Aarohi Chopra,Female,11th,B,105918,2010-03-17,2024-10-17,2025-26,69.1,2.57,0,Medium,42,Partial,School Bus,Regional Language,None
STU_INST_002_0648,INST_002,PAR_INST_002_0648,MEN_INST_002_024,Neha Kumar,Female,11th,D,115014,2010-05-05,2025-04-12,2025-26,100.0,2.95,2,Low,71,Partial,School Bus,Hindi,None
STU_INST_002_0649,INST_002,PAR_INST_002_0649,MEN_INST_002_001,Ankit Mishra,Male,11th,B,9t7414,2011-03-10,2025-06-14,2025-26,90.0,2.16,2,Medium,86,Partial,Auto Rickshaw,Hindi,None
STU_INST_002_0650,INST_002,PAR_INST_002_0650,MEN_INST_002_002,Vivaan Patel,Male,9th,C,113896,2010-06-17,2025-08-07,2025-26,75.9,3.29,1,Low,48,Partial,Bicycle,Regional Language,None
STU_INST_002_0651,INST_002,PAR_INST_002_0651,MEN_INST_002_003,Atharv Shukla,Male,11th,B,9t8616,2011-02-16,2024-04-29,2025-26,100.0,2.85,1,Low,81,Yes,Walking,English,None
STU_INST_002_0652,INST_002,PAR_INST_002_0652,MEN_INST_002_004,Amit Raman,Male,12th,C,108784,2011-07-29,2023-11-03,2025-26,81.4,2.95,1,Medium,59,No,Walking,English,None
STU_INST_002_0653,INST_002,PAR_INST_002_0653,MEN_INST_002_005,Sara Pandey,Female,11th,D,9t6702,2010-05-26,2023-10-23,2025-26,88.5,3.4,1,Low,74,Partial,Walking,English,None
STU_INST_002_0654,INST_002,PAR_INST_002_0654,MEN_INST_002_006,Advait Singh,Male,9th,D,122114,2008-12-30,2023-10-04,2025-26,79.3,2.82,0,Medium,54,Yes,Walking,Regional Language,None
STU_INST_002_0655,INST_002,PAR_INST_002_0655,MEN_INST_002_007,Amit Das,Male,11th,D,9t3300,2011-02-27,2025-03-24,2025-26,64.0,3.07,0,Medium,48,Partial,Private Vehicle,Hindi,None
STU_INST_002_0656,INST_002,PAR_INST_002_0656,MEN_INST_002_008,Riya Bansal,Female,9th,D,9t9696,2011-06-11,2023-12-03,2025-26,75.2,2.89,1,Medium,41,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0657,INST_002,PAR_INST_002_0657,MEN_INST_002_009,Ankit Roy,Male,12th,D,108509,2010-04-23,2024-03-01,2025-26,100.0,3.34,1,Low,43,Yes,Auto Rickshaw,Regional Language,None
STU_INST_002_0658,INST_002,PAR_INST_002_0658,MEN_INST_002_010,Shreya Saha,Female,12th,E,123536,2011-08-25,2024-06-07,2025-26,91.4,2.74,0,Low,86,No,School Bus,Regional Language,None
STU_INST_002_0659,INST_002,PAR_INST_002_0659,MEN_INST_002_011,Nitin Menon,Male,9th,A,108958,2009-05-09,2024-05-02,2025-26,75.3,2.64,2,Medium,50,Yes,Bicycle,Regional Language,None
STU_INST_002_0660,INST_002,PAR_INST_002_0660,MEN_INST_002_012,Amit Desai,Male,11th,A,109073,2009-09-09,2024-12-02,2025-26,81.4,3.48,0,Low,63,No,Auto Rickshaw,Hindi,None
STU_INST_002_0661,INST_002,PAR_INST_002_0661,MEN_INST_002_013,Reyansh Parikh,Male,11th,C,102868,2009-04-12,2024-06-01,2025-26,96.6,2.05,2,Medium,41,Yes,Private Vehicle,English,None
STU_INST_002_0662,INST_002,PAR_INST_002_0662,MEN_INST_002_014,Tanvi Krishnan,Female,12th,B,101966,2009-04-20,2025-04-17,2025-26,94.9,2.99,2,Medium,54,Yes,Private Vehicle,English,None
STU_INST_002_0663,INST_002,PAR_INST_002_0663,MEN_INST_002_015,Shaurya Shetty,Male,12th,E,9t9035,2011-02-24,2025-04-21,2025-26,91.8,2.97,1,Low,36,No,Private Vehicle,English,None
STU_INST_002_0664,INST_002,PAR_INST_002_0664,MEN_INST_002_016,Ravi Kulkarni,Male,12th,B,115024,2008-09-17,2023-12-03,2025-26,79.2,2.86,1,Medium,70,Yes,Private Vehicle,English,None
STU_INST_002_0665,INST_002,PAR_INST_002_0665,MEN_INST_002_017,Nidhi Chopra,Female,11th,B,118781,2011-01-27,2024-10-08,2025-26,56.2,3.43,0,Medium,35,Yes,Bicycle,English,None
STU_INST_002_0666,INST_002,PAR_INST_002_0666,MEN_INST_002_018,Abhishek Das,Male,9th,C,9t5951,2009-04-11,2023-12-08,2025-26,48.4,3.3,0,Medium,85,Yes,Auto Rickshaw,Regional Language,None
STU_INST_002_0667,INST_002,PAR_INST_002_0667,MEN_INST_002_019,Riya Jindal,Female,9th,A,128763,2010-04-22,2025-04-26,2025-26,92.3,3.13,0,Low,46,Yes,Walking,Regional Language,None
STU_INST_002_0668,INST_002,PAR_INST_002_0668,MEN_INST_002_020,Ananya Bose,Female,10th,E,113180,2009-11-04,2025-05-26,2025-26,69.5,2.4,4,High,65,No,Private Vehicle,English,ADHD
STU_INST_002_0669,INST_002,PAR_INST_002_0669,MEN_INST_002_021,Pooja Panchal,Female,11th,C,124310,2008-08-31,2024-05-16,2025-26,63.1,1.65,0,High,53,Yes,School Bus,Hindi,None
STU_INST_002_0670,INST_002,PAR_INST_002_0670,MEN_INST_002_022,Aditya Mukherjee,Male,12th,E,127556,2008-02-19,2024-04-02,2025-26,100.0,1.56,1,Medium,43,Partial,Walking,Regional Language,None
STU_INST_002_0671,INST_002,PAR_INST_002_0671,MEN_INST_002_023,Ankit Iyer,Male,10th,D,125573,2009-09-08,2024-06-30,2025-26,44.8,1.57,2,High,76,No,School Bus,English,None
STU_INST_002_0672,INST_002,PAR_INST_002_0672,MEN_INST_002_024,Sanjay Subramanian,Male,12th,A,121138,2010-08-17,2024-10-20,2025-26,95.0,2.94,2,Low,83,No,Auto Rickshaw,Regional Language,None
STU_INST_002_0673,INST_002,PAR_INST_002_0673,MEN_INST_002_001,Diya Malhotra,Female,12th,E,115728,2011-03-29,2025-02-05,2025-26,89.1,2.65,1,Low,81,Yes,Bicycle,Regional Language,None
STU_INST_002_0674,INST_002,PAR_INST_002_0674,MEN_INST_002_002,Rohan Goel,Male,9th,A,118755,2008-04-20,2023-12-26,2025-26,100.0,3.26,2,Low,53,Partial,Walking,Regional Language,None
STU_INST_002_0675,INST_002,PAR_INST_002_0675,MEN_INST_002_003,Kavya Verma,Female,11th,A,9t1274,2008-12-04,2025-08-17,2025-26,65.9,2.33,2,High,93,Partial,School Bus,English,None
STU_INST_002_0676,INST_002,PAR_INST_002_0676,MEN_INST_002_004,Ankit Mondal,Male,12th,B,115253,2010-05-14,2025-04-13,2025-26,80.9,3.83,0,Low,79,Partial,Private Vehicle,English,None
STU_INST_002_0677,INST_002,PAR_INST_002_0677,MEN_INST_002_005,Aditi Mishra,Female,10th,E,111508,2008-05-18,2025-05-29,2025-26,83.0,2.36,1,Medium,57,Partial,School Bus,Hindi,Learning Disability
STU_INST_002_0678,INST_002,PAR_INST_002_0678,MEN_INST_002_006,Aadhya Agarwal,Female,12th,D,105626,2008-08-20,2025-02-24,2025-26,94.7,3.16,2,Low,77,Yes,School Bus,Regional Language,None
STU_INST_002_0679,INST_002,PAR_INST_002_0679,MEN_INST_002_007,Ananya Shetty,Female,11th,C,115284,2011-06-19,2024-02-19,2025-26,98.7,3.25,2,Low,51,Partial,Walking,Hindi,None
STU_INST_002_0680,INST_002,PAR_INST_002_0680,MEN_INST_002_008,Kabir Bansal,Male,10th,C,102470,2009-07-26,2025-04-06,2025-26,75.3,2.5,2,Medium,78,No,School Bus,Hindi,None
STU_INST_002_0681,INST_002,PAR_INST_002_0681,MEN_INST_002_009,Divya Joshi,Female,12th,C,123765,2008-08-23,2024-03-11,2025-26,73.5,2.29,1,Medium,67,Partial,Walking,Regional Language,None
STU_INST_002_0682,INST_002,PAR_INST_002_0682,MEN_INST_002_010,Yogesh Aggarwal,Male,10th,C,115540,2008-10-05,2025-02-25,2025-26,93.6,2.28,0,Medium,63,Yes,School Bus,English,None
STU_INST_002_0683,INST_002,PAR_INST_002_0683,MEN_INST_002_011,Manisha Roy,Female,9th,B,9t1677,2011-04-08,2024-06-30,2025-26,100.0,2.91,0,Low,77,Yes,Private Vehicle,Hindi,None
STU_INST_002_0684,INST_002,PAR_INST_002_0684,MEN_INST_002_012,Meera Jain,Female,10th,C,116932,2008-02-26,2024-04-29,2025-26,100.0,3.4,1,Low,71,Partial,Walking,Regional Language,None
STU_INST_002_0685,INST_002,PAR_INST_002_0685,MEN_INST_002_013,Rahul Kumar,Male,10th,C,123119,2010-12-21,2024-05-27,2025-26,97.0,2.53,1,Low,88,No,Walking,English,None
STU_INST_002_0686,INST_002,PAR_INST_002_0686,MEN_INST_002_014,Anika Nair,Female,11th,E,106577,2011-01-25,2024-10-01,2025-26,84.6,2.29,0,Medium,69,Partial,Auto Rickshaw,English,None
STU_INST_002_0687,INST_002,PAR_INST_002_0687,MEN_INST_002_015,Advik Gowda,Male,11th,E,102762,2010-08-02,2025-02-12,2025-26,100.0,2.34,0,Low,92,Yes,Bicycle,English,None
STU_INST_002_0688,INST_002,PAR_INST_002_0688,MEN_INST_002_016,Nidhi Ghosh,Female,9th,B,112635,2008-05-05,2025-07-24,2025-26,93.7,3.3,0,Low,60,Partial,Private Vehicle,English,None
STU_INST_002_0689,INST_002,PAR_INST_002_0689,MEN_INST_002_017,Advait Pandey,Male,12th,A,9t3090,2007-12-21,2024-04-07,2025-26,95.8,3.31,1,Low,35,Partial,Auto Rickshaw,English,None
STU_INST_002_0690,INST_002,PAR_INST_002_0690,MEN_INST_002_018,Sunita Chakraborty,Female,10th,A,112871,2010-01-26,2025-07-05,2025-26,94.3,2.82,1,Low,92,No,School Bus,English,None
STU_INST_002_0691,INST_002,PAR_INST_002_0691,MEN_INST_002_019,Atharv Khanna,Male,10th,C,122498,2011-09-03,2025-08-07,2025-26,71.3,3.88,2,Medium,40,No,Auto Rickshaw,Hindi,None
STU_INST_002_0692,INST_002,PAR_INST_002_0692,MEN_INST_002_020,Arnav Thakkar,Male,10th,E,124841,2009-10-03,2023-09-17,2025-26,90.9,3.3,1,Low,42,Partial,Auto Rickshaw,Hindi,None
STU_INST_002_0693,INST_002,PAR_INST_002_0693,MEN_INST_002_021,Meera More,Female,9th,C,101239,2007-12-07,2025-02-28,2025-26,81.5,2.12,0,Medium,85,No,Private Vehicle,English,None
STU_INST_002_0694,INST_002,PAR_INST_002_0694,MEN_INST_002_022,Rohan Kumar,Male,11th,D,101053,2008-09-19,2025-01-29,2025-26,94.4,3.37,0,Low,67,Partial,Bicycle,English,None
STU_INST_002_0695,INST_002,PAR_INST_002_0695,MEN_INST_002_023,Yash Thakkar,Male,9th,E,9t7583,2009-12-23,2024-05-24,2025-26,79.9,2.9,2,Medium,67,No,School Bus,Hindi,None
STU_INST_002_0696,INST_002,PAR_INST_002_0696,MEN_INST_002_024,Suresh Chopra,Male,9th,B,114365,2010-10-12,2024-11-15,2025-26,77.4,2.61,2,Medium,46,Partial,Walking,Regional Language,None
STU_INST_002_0697,INST_002,PAR_INST_002_0697,MEN_INST_002_001,Avni Raman,Female,11th,C,114986,2008-10-15,2024-12-29,2025-26,95.0,3.4,0,Low,89,Yes,Auto Rickshaw,English,None
STU_INST_002_0698,INST_002,PAR_INST_002_0698,MEN_INST_002_002,Zara Venkatesh,Female,12th,B,9t5744,2011-01-18,2025-02-08,2025-26,69.6,2.87,6,High,85,No,Auto Rickshaw,English,None
STU_INST_002_0699,INST_002,PAR_INST_002_0699,MEN_INST_002_003,Amit Malhotra,Male,12th,C,101279,2009-03-15,2024-04-18,2025-26,66.8,2.38,1,Medium,76,Yes,Auto Rickshaw,Regional Language,None
STU_INST_002_0700,INST_002,PAR_INST_002_0700,MEN_INST_002_004,Nidhi Bhatt,Female,11th,B,109641,2009-12-18,2023-10-26,2025-26,73.9,2.36,1,Medium,72,Partial,School Bus,English,None
STU_INST_002_0701,INST_002,PAR_INST_002_0701,MEN_INST_002_005,Sai Joshi,Male,9th,D,116337,2010-12-28,2025-07-20,2025-26,93.2,2.89,2,Medium,67,Yes,Walking,Regional Language,None
STU_INST_002_0702,INST_002,PAR_INST_002_0702,MEN_INST_002_006,Manoj Malhotra,Male,11th,A,102176,2011-01-21,2025-06-29,2025-26,61.5,2.77,1,Medium,73,Yes,Auto Rickshaw,Regional Language,None
STU_INST_002_0703,INST_002,PAR_INST_002_0703,MEN_INST_002_007,Krishna Kumar,Male,12th,B,111183,2011-06-19,2025-06-22,2025-26,85.2,2.59,0,Low,77,No,School Bus,Regional Language,None
STU_INST_002_0704,INST_002,PAR_INST_002_0704,MEN_INST_002_008,Ashish Rao,Male,10th,C,101041,2008-04-11,2024-11-11,2025-26,77.6,2.75,0,Medium,77,Partial,Auto Rickshaw,Regional Language,None
STU_INST_002_0705,INST_002,PAR_INST_002_0705,MEN_INST_002_009,Pooja Goyal,Female,10th,D,127675,2010-10-08,2024-04-12,2025-26,96.8,3.08,2,Low,38,Partial,Bicycle,Hindi,None
STU_INST_002_0706,INST_002,PAR_INST_002_0706,MEN_INST_002_010,Sneha Jadhav,Female,11th,E,122944,2010-04-14,2024-01-29,2025-26,68.7,2.53,1,Medium,64,Yes,Private Vehicle,Hindi,None
STU_INST_002_0707,INST_002,PAR_INST_002_0707,MEN_INST_002_011,Aarohi Verma,Female,11th,A,111549,2008-01-11,2025-01-17,2025-26,100.0,3.16,3,Low,93,Partial,School Bus,English,None
STU_INST_002_0708,INST_002,PAR_INST_002_0708,MEN_INST_002_012,Kabir Mishra,Male,9th,C,124812,2008-01-17,2024-12-19,2025-26,100.0,2.27,1,Low,64,No,Bicycle,Hindi,None
STU_INST_002_0709,INST_002,PAR_INST_002_0709,MEN_INST_002_013,Anjali Joshi,Female,10th,D,106668,2011-01-18,2025-06-21,2025-26,73.2,1.44,1,Medium,91,No,School Bus,Regional Language,None
STU_INST_002_0710,INST_002,PAR_INST_002_0710,MEN_INST_002_014,Kavya Kapoor,Female,11th,B,118076,2008-03-28,2025-07-18,2025-26,82.7,2.85,2,Medium,75,Yes,Walking,Hindi,None
STU_INST_002_0711,INST_002,PAR_INST_002_0711,MEN_INST_002_015,Om Khanna,Male,12th,C,102946,2010-09-27,2025-05-31,2025-26,76.0,2.45,2,Medium,90,Partial,School Bus,Regional Language,None
STU_INST_002_0712,INST_002,PAR_INST_002_0712,MEN_INST_002_016,Arya Kumar,Female,10th,B,113408,2008-12-28,2024-01-24,2025-26,81.5,3.0,1,Low,62,Partial,School Bus,Regional Language,None
STU_INST_002_0713,INST_002,PAR_INST_002_0713,MEN_INST_002_017,Advik Shah,Male,11th,C,107368,2008-08-05,2024-12-29,2025-26,89.3,2.47,4,Medium,50,No,Walking,Hindi,None
STU_INST_002_0714,INST_002,PAR_INST_002_0714,MEN_INST_002_018,Reyansh Kale,Male,11th,B,122013,2008-03-16,2024-01-19,2025-26,71.6,3.92,1,Low,50,Partial,School Bus,Regional Language,None
STU_INST_002_0715,INST_002,PAR_INST_002_0715,MEN_INST_002_019,Nidhi Bhat,Female,10th,D,117060,2009-06-09,2025-07-06,2025-26,77.8,2.87,2,Medium,95,Yes,School Bus,Hindi,None
STU_INST_002_0716,INST_002,PAR_INST_002_0716,MEN_INST_002_020,Sunita Raman,Female,11th,A,119194,2008-06-29,2024-03-19,2025-26,78.8,1.59,1,Medium,55,Yes,Private Vehicle,Regional Language,None
STU_INST_002_0717,INST_002,PAR_INST_002_0717,MEN_INST_002_021,Saanvi Singhal,Female,9th,C,113821,2008-08-03,2024-03-05,2025-26,57.4,3.25,0,Medium,62,Yes,Private Vehicle,English,None
STU_INST_002_0718,INST_002,PAR_INST_002_0718,MEN_INST_002_022,Navya Arora,Female,10th,A,102778,2010-06-28,2024-11-28,2025-26,89.1,1.17,0,Medium,58,No,Private Vehicle,English,None
STU_INST_002_0719,INST_002,PAR_INST_002_0719,MEN_INST_002_023,Rekha Desai,Female,9th,E,107916,2008-02-27,2023-11-07,2025-26,64.9,2.9,2,Medium,71,Partial,Walking,Regional Language,None
STU_INST_002_0720,INST_002,PAR_INST_002_0720,MEN_INST_002_024,Suresh Singhal,Male,11th,C,127491,2010-12-29,2024-03-10,2025-26,69.2,2.64,1,Medium,61,Partial,School Bus,English,None
STU_INST_002_0721,INST_002,PAR_INST_002_0721,MEN_INST_002_001,Vinod Kamath,Male,12th,C,115068,2008-09-10,2024-02-22,2025-26,64.1,1.7,0,High,92,Yes,School Bus,English,None
STU_INST_002_0722,INST_002,PAR_INST_002_0722,MEN_INST_002_002,Rashmi Roy,Female,12th,B,108554,2009-04-01,2024-07-11,2025-26,91.4,2.94,1,Low,94,No,Auto Rickshaw,Hindi,None
STU_INST_002_0723,INST_002,PAR_INST_002_0723,MEN_INST_002_003,Shivansh Joshi,Male,10th,D,9t3934,2010-09-03,2023-11-25,2025-26,92.4,2.53,1,Low,71,No,School Bus,English,None
STU_INST_002_0724,INST_002,PAR_INST_002_0724,MEN_INST_002_004,Ishaan Iyer,Male,9th,D,113929,2008-08-29,2023-11-07,2025-26,79.5,2.1,0,Medium,42,Partial,School Bus,English,None
STU_INST_002_0725,INST_002,PAR_INST_002_0725,MEN_INST_002_005,Preeti Khanna,Female,11th,E,104699,2008-02-26,2025-02-28,2025-26,82.5,2.29,0,Medium,62,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0726,INST_002,PAR_INST_002_0726,MEN_INST_002_006,Vikram Chowdhury,Male,11th,A,125650,2008-07-08,2024-03-06,2025-26,96.8,2.66,1,Low,52,Partial,School Bus,Hindi,None
STU_INST_002_0727,INST_002,PAR_INST_002_0727,MEN_INST_002_007,Kavita Jindal,Female,9th,C,125436,2009-03-29,2024-05-26,2025-26,91.0,2.45,1,Medium,67,Yes,Private Vehicle,English,None
STU_INST_002_0728,INST_002,PAR_INST_002_0728,MEN_INST_002_008,Anil Hegde,Male,10th,E,115963,2010-09-05,2024-05-06,2025-26,72.1,2.13,2,Medium,62,Yes,School Bus,Hindi,None
STU_INST_002_0729,INST_002,PAR_INST_002_0729,MEN_INST_002_009,Sunita Venkatesh,Female,9th,C,126985,2010-03-09,2025-07-12,2025-26,100.0,2.87,1,Low,48,No,Walking,Regional Language,None
STU_INST_002_0730,INST_002,PAR_INST_002_0730,MEN_INST_002_010,Rajesh Mukherjee,Male,11th,A,123331,2010-09-06,2024-04-22,2025-26,100.0,3.35,2,Low,78,No,Private Vehicle,English,None
STU_INST_002_0731,INST_002,PAR_INST_002_0731,MEN_INST_002_011,Vinod Mehta,Male,10th,D,105728,2010-03-22,2024-09-10,2025-26,100.0,2.17,2,Medium,60,No,School Bus,Regional Language,None
STU_INST_002_0732,INST_002,PAR_INST_002_0732,MEN_INST_002_012,Akash Biswas,Male,9th,D,119325,2009-08-11,2023-11-25,2025-26,93.1,3.17,1,Low,65,Yes,Private Vehicle,Regional Language,None
STU_INST_002_0733,INST_002,PAR_INST_002_0733,MEN_INST_002_013,Kriti Verma,Female,9th,C,121588,2008-03-29,2025-07-20,2025-26,62.8,2.15,3,High,63,Partial,School Bus,English,None
STU_INST_002_0734,INST_002,PAR_INST_002_0734,MEN_INST_002_014,Rashmi Dubey,Female,9th,C,9t8377,2010-01-23,2025-07-23,2025-26,69.5,2.64,3,Medium,82,No,Bicycle,Regional Language,None
STU_INST_002_0735,INST_002,PAR_INST_002_0735,MEN_INST_002_015,Aditi Bhat,Female,10th,D,111611,2008-06-29,2024-09-11,2025-26,77.0,3.14,0,Low,84,Partial,School Bus,Hindi,None
STU_INST_002_0736,INST_002,PAR_INST_002_0736,MEN_INST_002_016,Advait Kamath,Male,10th,E,103292,2010-04-23,2023-11-29,2025-26,100.0,3.93,6,Medium,94,No,Private Vehicle,Hindi,None
STU_INST_002_0737,INST_002,PAR_INST_002_0737,MEN_INST_002_017,Dhruv Pandey,Male,12th,D,126548,2007-11-22,2024-07-17,2025-26,82.0,3.52,1,Low,95,No,Bicycle,Regional Language,None
STU_INST_002_0738,INST_002,PAR_INST_002_0738,MEN_INST_002_018,Vivaan Subramanian,Male,11th,B,106438,2008-08-08,2025-04-14,2025-26,82.2,2.39,1,Medium,47,Partial,Auto Rickshaw,Hindi,None
STU_INST_002_0739,INST_002,PAR_INST_002_0739,MEN_INST_002_019,Reyansh Pandey,Male,12th,A,111168,2009-12-13,2025-06-05,2025-26,92.0,2.73,1,Low,63,No,School Bus,Regional Language,None
STU_INST_002_0740,INST_002,PAR_INST_002_0740,MEN_INST_002_020,Veer Patil,Male,10th,D,111809,2008-09-20,2024-03-28,2025-26,95.4,1.16,2,Medium,84,Partial,Bicycle,Regional Language,None
STU_INST_002_0741,INST_002,PAR_INST_002_0741,MEN_INST_002_021,Yash More,Male,9th,B,9t4833,2011-06-12,2025-02-21,2025-26,84.1,3.6,1,Low,80,Partial,Private Vehicle,English,None
STU_INST_002_0742,INST_002,PAR_INST_002_0742,MEN_INST_002_022,Advait Banerjee,Male,12th,D,119294,2009-01-03,2024-10-21,2025-26,88.9,3.84,0,Low,39,Partial,School Bus,English,None
STU_INST_002_0743,INST_002,PAR_INST_002_0743,MEN_INST_002_023,Manisha Jain,Female,12th,E,128147,2009-02-20,2024-07-11,2025-26,74.0,2.31,0,Medium,77,Partial,Private Vehicle,English,None
STU_INST_002_0744,INST_002,PAR_INST_002_0744,MEN_INST_002_024,Sunita Bansal,Female,12th,E,109397,2010-07-28,2025-06-29,2025-26,69.7,3.33,1,Medium,85,No,School Bus,Hindi,None
STU_INST_002_0745,INST_002,PAR_INST_002_0745,MEN_INST_002_001,Aarohi Mukherjee,Female,11th,E,109267,2011-07-22,2025-03-10,2025-26,87.1,2.65,0,Low,93,No,Auto Rickshaw,Hindi,None
STU_INST_002_0746,INST_002,PAR_INST_002_0746,MEN_INST_002_002,Laksh Gowda,Male,10th,A,127318,2008-07-08,2024-11-02,2025-26,99.4,2.69,1,Low,85,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0747,INST_002,PAR_INST_002_0747,MEN_INST_002_003,Arjun Bhattacharya,Male,11th,A,9t3092,2008-07-14,2023-11-14,2025-26,100.0,2.41,2,Medium,92,No,Bicycle,Hindi,None
