parent_id,institute_id,father_name,mother_name,primary_contact,email,phone_primary,phone_secondary,address,occupation_father,occupation_mother,income_bracket,children_count,religion,caste_category
PAR_INST_001_0505,INST_001,Varun Joshi,Saanvi Joshi,Varun Joshi,varunjoshi@hotmail.com,+91-9887182749,+91-8680491872,"Villa No. 301, Colony 3, Chennai",Government Employee,Bank Employee,5-10 LPA,1,Sikh,General
PAR_INST_001_0506,INST_001,Shivansh Singhal,Diya Singhal,Shivansh Singhal,ssinghal@yahoo.com,+91-9862604235,+91-8073711222,"House No. 449, Market 24, Chennai",Contractor,Professor,10-15 LPA,1,Hindu,SC
PAR_INST_001_0507,INST_001,Arjit Dutta,Saanvi Dutta,Arjit Dutta,arjit.dutta@outlook.com,+91-8586111457,+91-8683210219,"Flat No. 681, Nagar 29, Chennai",IAS Officer,Software Developer,5-10 LPA,1,Buddhist,SC
PAR_INST_001_0508,INST_001,Raj Arora,Myra Arora,Raj Arora,rarora@gmail.com,+91-8103324260,+91-8708018498,"House No. 311, Colony 21, Chennai",Consultant,Engineer,10-15 LPA,1,Muslim,OBC
PAR_INST_001_0509,INST_001,Dhruv Das,Deepika Das,Dhruv Das,dhruv.das@yahoo.com,+91-8688122821,+91-8381923653,"Plot No. 417, Sector 49, Chennai",Shopkeeper,Homemaker,5-10 LPA,1,Sikh,General
PAR_INST_001_0510,INST_001,Advik Shukla,Navya Shukla,Advik Shukla,ashukla@hotmail.com,+91-9127986239,+91-8247169061,"House No. 722, Colony 50, Chennai",IAS Officer,Homemaker,5-10 LPA,1,Christian,ST
PAR_INST_001_0511,INST_001,Karan Kale,Arya Kale,Karan Kale,karan311@hotmail.com,+91-8847876989,+91-7992751758,"House No. 258, Vihar 18, Chennai",Software Developer,Doctor,15-25 LPA,1,Buddhist,OBC
PAR_INST_001_0512,INST_001,Suresh Pillai,Preeti Pillai,Suresh Pillai,suresh_pillai@outlook.com,+91-9258644963,+91-7924358853,"Villa No. 596, Colony 8, Chennai",Police Officer,Professor,5-10 LPA,1,Jain,OBC
PAR_INST_001_0513,INST_001,Rudra Mandal,Kriti Mandal,Rudra Mandal,rmandal@outlook.com,+91-9167497852,+91-9091416860,"House No. 194, Vihar 32, Chennai",Lawyer,Software Developer,15-25 LPA,1,Christian,ST
PAR_INST_001_0514,INST_001,Advik Joshi,Anika Joshi,Advik Joshi,ajoshi@hotmail.com,+91-9576651221,+91-8700141884,"Flat No. 803, Block 48, Chennai",IAS Officer,Businesswoman,2-5 LPA,1,Hindu,General
PAR_INST_001_0515,INST_001,Aarav Aggarwal,Seema Aggarwal,Aarav Aggarwal,aarav_aggarwal@outlook.com,+91-8533399948,+91-8732089532,"Villa No. 209, Sector 11, Chennai",Doctor,Bank Employee,25+ LPA,1,Buddhist,SC
PAR_INST_001_0516,INST_001,Ravi Bansal,Saanvi Bansal,Ravi Bansal,rbansal@yahoo.com,+91-9179223410,+91-9146996733,"House No. 868, Block 27, Chennai",Police Officer,Lawyer,10-15 LPA,1,Muslim,ST
PAR_INST_001_0517,INST_001,Varun Shetty,Ananya Shetty,Varun Shetty,varun_shetty@yahoo.com,+91-8368550789,+91-8679352196,"Flat No. 807, Extension 14, Chennai",Businessman,Government Employee,5-10 LPA,1,Sikh,SC
PAR_INST_001_0518,INST_001,Rohan Nair,Shreya Nair,Rohan Nair,rnair@gmail.com,+91-8031706955,+91-8607676164,"Plot No. 235, Vihar 24, Chennai",Consultant,Doctor,10-15 LPA,1,Muslim,OBC
PAR_INST_001_0519,INST_001,Riyansh Biswas,Arya Biswas,Riyansh Biswas,riyansh614@yahoo.com,+91-9765031219,+91-8104184724,"Flat No. 880, Extension 18, Chennai",Software Developer,Nurse,2-5 LPA,1,Sikh,SC
PAR_INST_001_0520,INST_001,Shaurya Ghosh,Diya Ghosh,Shaurya Ghosh,shaurya.ghosh@hotmail.com,+91-9792487623,+91-9839111428,"House No. 798, Market 36, Chennai",Contractor,Government Employee,25+ LPA,1,Muslim,OBC
PAR_INST_001_0521,INST_001,Vinod Tiwari,Preeti Tiwari,Vinod Tiwari,vinodtiwari@outlook.com,+91-8208806220,+91-8322395947,"Flat No. 466, Colony 46, Chennai",Doctor,Professor,2-5 LPA,1,Muslim,General
PAR_INST_001_0522,INST_001,Arjun Shetty,Khushi Shetty,Arjun Shetty,ashetty@hotmail.com,+91-8368868785,+91-7996486287,"Flat No. 825, Sector 14, Chennai",Doctor,Bank Employee,5-10 LPA,1,Christian,General
PAR_INST_001_0523,INST_001,Yash Joshi,Swati Joshi,Yash Joshi,yash_joshi@gmail.com,+91-8873036279,+91-9446320374,"Villa No. 409, Market 46, Chennai",Lawyer,Government Employee,2-5 LPA,1,Sikh,OBC
PAR_INST_001_0524,INST_001,Ashish Mishra,Preeti Mishra,Ashish Mishra,ashish.mishra@outlook.com,+91-8705766194,+91-8788707155,"Flat No. 318, Colony 1, Chennai",Doctor,Nurse,25+ LPA,1,Jain,SC
PAR_INST_001_0525,INST_001,Vihaan Kumar,Shriya Kumar,Vihaan Kumar,vihaan646@outlook.com,+91-9876597595,+91-8950891776,"House No. 683, Block 10, Chennai",Consultant,Designer,10-15 LPA,1,Christian,ST
PAR_INST_001_0526,INST_001,Advait Thakkar,Kavita Thakkar,Advait Thakkar,advaitthakkar@gmail.com,+91-7964630040,+91-9436936268,"Plot No. 939, Nagar 1, Chennai",Doctor,Nurse,< 2 LPA,1,Christian,ST
PAR_INST_001_0527,INST_001,Arjun Mathur,Manisha Mathur,Arjun Mathur,amathur@gmail.com,+91-9675957498,+91-8155829849,"Flat No. 232, Sector 28, Chennai",Lawyer,Doctor,5-10 LPA,1,Buddhist,SC
PAR_INST_001_0528,INST_001,Ravi Kulkarni,Anika Kulkarni,Ravi Kulkarni,ravi_kulkarni@gmail.com,+91-9483337218,+91-8256669541,"Flat No. 167, Market 43, Chennai",Doctor,Consultant,5-10 LPA,1,Hindu,ST
PAR_INST_001_0529,INST_001,Ankit Shinde,Aarohi Shinde,Ankit Shinde,ankit.shinde@outlook.com,+91-8714377693,+91-8663439252,"Plot No. 608, Extension 6, Chennai",Doctor,Teacher,< 2 LPA,1,Jain,General
PAR_INST_001_0530,INST_001,Ishaan Dutta,Anjali Dutta,Ishaan Dutta,ishaan.dutta@yahoo.co.in,+91-9400720245,+91-8791024510,"House No. 41, Sector 13, Chennai",Contractor,Nurse,10-15 LPA,1,Sikh,General
PAR_INST_001_0531,INST_001,Karan Sarkar,Rekha Sarkar,Karan Sarkar,karan857@gmail.com,+91-7942179428,+91-9579340652,"Villa No. 830, Market 23, Chennai",Accountant,Doctor,5-10 LPA,1,Jain,ST
PAR_INST_001_0532,INST_001,Ashish Patel,Sapna Patel,Ashish Patel,ashishpatel@yahoo.com,+91-8422010912,+91-9572214559,"Flat No. 736, Market 28, Chennai",Shopkeeper,Teacher,25+ LPA,1,Jain,SC
PAR_INST_001_0533,INST_001,Om Chaturvedi,Deepika Chaturvedi,Om Chaturvedi,om_chaturvedi@yahoo.com,+91-8635100462,+91-8376572565,"Flat No. 8, Colony 17, Chennai",Shopkeeper,Teacher,10-15 LPA,1,Christian,OBC
PAR_INST_001_0534,INST_001,Aditya Mittal,Preeti Mittal,Aditya Mittal,amittal@outlook.com,+91-9226005595,+91-8801783325,"Plot No. 544, Extension 34, Chennai",Bank Manager,Bank Employee,15-25 LPA,1,Muslim,ST
PAR_INST_001_0535,INST_001,Laksh Agarwal,Manisha Agarwal,Laksh Agarwal,laksh_agarwal@hotmail.com,+91-8404506917,+91-8579935937,"Plot No. 308, Sector 15, Chennai",IAS Officer,Bank Employee,5-10 LPA,1,Sikh,SC
PAR_INST_001_0536,INST_001,Aarav Bose,Shreya Bose,Aarav Bose,abose@yahoo.com,+91-8606014886,+91-9884907938,"Plot No. 799, Block 16, Chennai",Consultant,Businesswoman,15-25 LPA,1,Jain,SC
PAR_INST_001_0537,INST_001,Atharv Dutta,Arya Dutta,Atharv Dutta,adutta@gmail.com,+91-8837012424,+91-9062632514,"Plot No. 556, Block 5, Chennai",Teacher,Designer,< 2 LPA,1,Hindu,OBC
PAR_INST_001_0538,INST_001,Arjun Joshi,Riya Joshi,Arjun Joshi,ajoshi@outlook.com,+91-9588781794,+91-9651526384,"House No. 933, Block 5, Chennai",Teacher,Nurse,5-10 LPA,1,Muslim,OBC
PAR_INST_001_0539,INST_001,Raj Mehta,Rashmi Mehta,Raj Mehta,rmehta@rediffmail.com,+91-9586323979,+91-9637876553,"House No. 38, Market 13, Chennai",Engineer,Bank Employee,5-10 LPA,1,Hindu,SC
PAR_INST_001_0540,INST_001,Arnav Raman,Shweta Raman,Arnav Raman,arnav_raman@rediffmail.com,+91-9621988192,+91-8378851905,"Flat No. 320, Extension 19, Chennai",Engineer,Designer,< 2 LPA,1,Hindu,SC
PAR_INST_001_0541,INST_001,Dhruv Mittal,Sara Mittal,Dhruv Mittal,dmittal@yahoo.com,+91-9056185174,+91-8960045212,"House No. 372, Block 7, Chennai",Government Employee,Consultant,5-10 LPA,1,Christian,General
PAR_INST_001_0542,INST_001,Atharv Chowdhury,Meera Chowdhury,Atharv Chowdhury,atharv.chowdhury@yahoo.com,+91-9744881898,+91-8984160461,"Plot No. 276, Sector 9, Chennai",Doctor,Teacher,15-25 LPA,1,Hindu,General
PAR_INST_001_0543,INST_001,Raj Agarwal,Deepika Agarwal,Raj Agarwal,raj416@gmail.com,+91-9029831522,+91-8010732283,"Villa No. 6, Vihar 37, Chennai",Contractor,Professor,2-5 LPA,1,Sikh,OBC
PAR_INST_001_0544,INST_001,Vihaan Shinde,Meera Shinde,Vihaan Shinde,vshinde@yahoo.com,+91-8245269694,+91-9039164970,"House No. 416, Nagar 48, Chennai",Government Employee,Professor,2-5 LPA,1,Buddhist,OBC
PAR_INST_001_0545,INST_001,Arnav Biswas,Ishika Biswas,Arnav Biswas,arnavbiswas@yahoo.co.in,+91-9733016234,+91-9590310615,"Flat No. 458, Colony 10, Chennai",Police Officer,Principal,< 2 LPA,1,Christian,SC
PAR_INST_001_0546,INST_001,Ashish Shetty,Myra Shetty,Ashish Shetty,ashish_shetty@rediffmail.com,+91-9223653377,+91-9060406720,"House No. 767, Market 34, Chennai",Government Employee,Engineer,10-15 LPA,1,Hindu,SC
PAR_INST_001_0547,INST_001,Ishaan Rao,Kavita Rao,Ishaan Rao,ishaan.rao@rediffmail.com,+91-8219754373,+91-9076427372,"House No. 800, Nagar 42, Chennai",Lawyer,Businesswoman,2-5 LPA,1,Buddhist,OBC
PAR_INST_001_0548,INST_001,Ayaan Joshi,Navya Joshi,Ayaan Joshi,ayaan_joshi@yahoo.co.in,+91-9548460191,+91-9144389982,"Villa No. 542, Sector 10, Chennai",Engineer,Government Employee,25+ LPA,1,Buddhist,ST
PAR_INST_001_0549,INST_001,Harsh Raman,Aadhya Raman,Harsh Raman,harshraman@gmail.com,+91-8964493699,+91-8051679335,"House No. 879, Enclave 23, Chennai",Lawyer,Consultant,2-5 LPA,1,Buddhist,SC
PAR_INST_001_0550,INST_001,Ravi Khanna,Anjali Khanna,Ravi Khanna,ravi.khanna@gmail.com,+91-8023603768,+91-9618723335,"House No. 38, Vihar 1, Chennai",Consultant,Bank Employee,10-15 LPA,1,Hindu,SC
PAR_INST_001_0551,INST_001,Arnav Sarkar,Shalini Sarkar,Arnav Sarkar,arnav_sarkar@yahoo.com,+91-7911498307,+91-9082073651,"House No. 516, Nagar 37, Chennai",Government Employee,Homemaker,10-15 LPA,1,Jain,SC
PAR_INST_001_0552,INST_001,Rajesh More,Sana More,Rajesh More,rajesh.more@yahoo.co.in,+91-9590432230,+91-9333324707,"Flat No. 634, Colony 3, Chennai",Doctor,Professor,25+ LPA,1,Muslim,SC
PAR_INST_001_0553,INST_001,Arjit Menon,Kiara Menon,Arjit Menon,arjit.menon@yahoo.com,+91-8360250826,+91-9512312616,"Flat No. 717, Colony 18, Chennai",Police Officer,Software Developer,25+ LPA,1,Buddhist,SC
PAR_INST_001_0554,INST_001,Abhishek Goyal,Avni Goyal,Abhishek Goyal,abhishek677@yahoo.com,+91-8462974549,+91-9203646871,"House No. 816, Colony 4, Chennai",Businessman,Professor,25+ LPA,1,Buddhist,General
PAR_INST_001_0555,INST_001,Yogesh Roy,Divya Roy,Yogesh Roy,yogeshroy@gmail.com,+91-8228323089,+91-8113881588,"House No. 266, Vihar 22, Chennai",Accountant,Nurse,2-5 LPA,1,Hindu,ST
PAR_INST_001_0556,INST_001,Ravi Chaturvedi,Khushi Chaturvedi,Ravi Chaturvedi,ravi.chaturvedi@hotmail.com,+91-9497168157,+91-9345000000,"House No. 331, Colony 49, Chennai",Police Officer,Consultant,25+ LPA,1,Buddhist,General
PAR_INST_001_0557,INST_001,Sai Panchal,Pooja Panchal,Sai Panchal,sai.panchal@rediffmail.com,+91-8150902556,+91-9584442182,"Villa No. 295, Market 34, Chennai",Consultant,Consultant,< 2 LPA,1,Muslim,OBC
PAR_INST_001_0558,INST_001,Samar Rao,Shriya Rao,Samar Rao,samar.rao@outlook.com,+91-8670867009,+91-9704365515,"Plot No. 543, Colony 26, Chennai",Shopkeeper,Bank Employee,< 2 LPA,1,Muslim,ST
PAR_INST_001_0559,INST_001,Ishaan Joshi,Shriya Joshi,Ishaan Joshi,ishaan_joshi@yahoo.co.in,+91-9754296080,+91-8306336998,"Villa No. 633, Enclave 2, Chennai",Contractor,Bank Employee,25+ LPA,1,Buddhist,OBC
PAR_INST_001_0560,INST_001,Krishna Arora,Anika Arora,Krishna Arora,krishna.arora@gmail.com,+91-8648188044,+91-9387738363,"House No. 410, Vihar 16, Chennai",Teacher,Principal,< 2 LPA,1,Muslim,ST
PAR_INST_001_0561,INST_001,Varun Parikh,Rekha Parikh,Varun Parikh,varun535@yahoo.co.in,+91-8964203625,+91-8263144170,"Villa No. 299, Extension 11, Chennai",Farmer,Consultant,5-10 LPA,1,Christian,General
PAR_INST_001_0562,INST_001,Atharv Kulkarni,Shreya Kulkarni,Atharv Kulkarni,atharv_kulkarni@hotmail.com,+91-9343017646,+91-9048988031,"Plot No. 248, Colony 18, Chennai",Farmer,Professor,2-5 LPA,1,Sikh,General
PAR_INST_001_0563,INST_001,Shivansh Panchal,Seema Panchal,Shivansh Panchal,shivansh.panchal@outlook.com,+91-9133353849,+91-8816321119,"Villa No. 539, Market 47, Chennai",Consultant,Consultant,< 2 LPA,1,Buddhist,General
PAR_INST_001_0564,INST_001,Yash Dubey,Preeti Dubey,Yash Dubey,yashdubey@rediffmail.com,+91-9226530601,+91-9698756178,"Villa No. 798, Sector 1, Chennai",Consultant,Nurse,2-5 LPA,1,Hindu,General
PAR_INST_001_0565,INST_001,Dev Sethi,Seema Sethi,Dev Sethi,dev115@yahoo.com,+91-7980365774,+91-8991609365,"Plot No. 138, Sector 5, Chennai",Government Employee,Bank Employee,< 2 LPA,1,Hindu,SC
PAR_INST_001_0566,INST_001,Reyansh Dutta,Rekha Dutta,Reyansh Dutta,rdutta@hotmail.com,+91-8350926322,+91-9299821374,"Plot No. 346, Extension 5, Chennai",Doctor,Doctor,< 2 LPA,1,Jain,SC
PAR_INST_001_0567,INST_001,Krishna Ghosh,Tanvi Ghosh,Krishna Ghosh,krishna.ghosh@outlook.com,+91-9853766608,+91-9512600308,"Flat No. 370, Extension 26, Chennai",Consultant,Bank Employee,< 2 LPA,1,Hindu,ST
PAR_INST_001_0568,INST_001,Ishaan Bhatt,Manisha Bhatt,Ishaan Bhatt,ishaanbhatt@gmail.com,+91-9334550688,+91-9369177682,"Flat No. 538, Vihar 19, Chennai",Police Officer,Homemaker,< 2 LPA,1,Muslim,SC
PAR_INST_001_0569,INST_001,Yogesh Sharma,Aditi Sharma,Yogesh Sharma,yogeshsharma@outlook.com,+91-8937882603,+91-9159101570,"House No. 520, Enclave 37, Chennai",Bank Manager,Professor,< 2 LPA,1,Christian,SC
PAR_INST_001_0570,INST_001,Harsh Tiwari,Ananya Tiwari,Harsh Tiwari,harsh262@yahoo.com,+91-8699969964,+91-8199718428,"Plot No. 594, Extension 41, Chennai",Bank Manager,Engineer,2-5 LPA,1,Christian,General
PAR_INST_001_0571,INST_001,Rahul Singh,Pihu Singh,Rahul Singh,rahul_singh@hotmail.com,+91-7932312342,+91-8569806908,"Villa No. 159, Extension 41, Chennai",Doctor,Lawyer,10-15 LPA,1,Hindu,ST
PAR_INST_001_0572,INST_001,Atharv Srivastava,Sapna Srivastava,Atharv Srivastava,atharvsrivastava@hotmail.com,+91-7935953828,+91-9840561299,"Villa No. 350, Sector 36, Chennai",Contractor,Designer,2-5 LPA,1,Sikh,SC
PAR_INST_001_0573,INST_001,Vinod Parikh,Aarohi Parikh,Vinod Parikh,vinod_parikh@gmail.com,+91-8169656130,+91-8176123859,"Plot No. 946, Block 17, Chennai",Software Developer,Engineer,5-10 LPA,1,Sikh,OBC
PAR_INST_001_0574,INST_001,Rohan Sarkar,Pihu Sarkar,Rohan Sarkar,rohan871@outlook.com,+91-9702730086,+91-7966101683,"House No. 84, Nagar 40, Chennai",Farmer,Designer,< 2 LPA,1,Hindu,General
PAR_INST_001_0575,INST_001,Nitin Bose,Anika Bose,Nitin Bose,nitin_bose@gmail.com,+91-8991507628,+91-9297620534,"Plot No. 18, Market 29, Chennai",Lawyer,Bank Employee,5-10 LPA,1,Sikh,OBC
PAR_INST_001_0576,INST_001,Vihaan More,Khushi More,Vihaan More,vmore@yahoo.co.in,+91-9492508177,+91-8602991406,"Plot No. 69, Nagar 13, Chennai",Businessman,Lawyer,2-5 LPA,1,Hindu,OBC
PAR_INST_001_0577,INST_001,Suresh Venkatesh,Riya Venkatesh,Suresh Venkatesh,suresh_venkatesh@rediffmail.com,+91-9578170321,+91-9692061363,"Plot No. 136, Market 32, Chennai",Accountant,Bank Employee,5-10 LPA,1,Sikh,General
PAR_INST_001_0578,INST_001,Advik Srivastava,Shalini Srivastava,Advik Srivastava,advik913@outlook.com,+91-8949029502,+91-8648016440,"Flat No. 463, Nagar 44, Chennai",Government Employee,Designer,< 2 LPA,1,Sikh,ST
PAR_INST_001_0579,INST_001,Vinod Sethi,Aarohi Sethi,Vinod Sethi,vsethi@yahoo.co.in,+91-8222102179,+91-8121348629,"Plot No. 753, Market 47, Chennai",IAS Officer,Bank Employee,10-15 LPA,1,Muslim,ST
PAR_INST_001_0580,INST_001,Riyansh Dutta,Preeti Dutta,Riyansh Dutta,riyansh869@yahoo.com,+91-8156053970,+91-8398661770,"Villa No. 882, Market 16, Chennai",Consultant,Businesswoman,15-25 LPA,1,Muslim,General
PAR_INST_001_0581,INST_001,Vikram Sharma,Swati Sharma,Vikram Sharma,vikram.sharma@yahoo.co.in,+91-9323552165,+91-9858714692,"House No. 536, Colony 5, Chennai",Bank Manager,Nurse,5-10 LPA,1,Buddhist,ST
PAR_INST_001_0582,INST_001,Anil Mandal,Kavya Mandal,Anil Mandal,anil605@yahoo.co.in,+91-9036998480,+91-9320509386,"Plot No. 520, Vihar 42, Chennai",Teacher,Doctor,15-25 LPA,1,Christian,General
PAR_INST_001_0583,INST_001,Arnav Kapoor,Rekha Kapoor,Arnav Kapoor,arnav463@hotmail.com,+91-8407152386,+91-8467382097,"Plot No. 390, Block 40, Chennai",Doctor,Professor,25+ LPA,1,Jain,ST
PAR_INST_001_0584,INST_001,Ravi Pal,Tanvi Pal,Ravi Pal,ravi394@yahoo.com,+91-7996872258,+91-8037085806,"Flat No. 699, Nagar 24, Chennai",Engineer,Professor,5-10 LPA,1,Hindu,SC
PAR_INST_001_0585,INST_001,Samar Bhat,Swati Bhat,Samar Bhat,sbhat@hotmail.com,+91-9701248255,+91-9042867963,"Flat No. 362, Vihar 12, Chennai",IAS Officer,Engineer,25+ LPA,1,Muslim,SC
PAR_INST_001_0586,INST_001,Ankit Mathur,Pooja Mathur,Ankit Mathur,ankit984@gmail.com,+91-8862415285,+91-8325629269,"Flat No. 890, Nagar 22, Chennai",Accountant,Bank Employee,25+ LPA,1,Christian,General
PAR_INST_001_0587,INST_001,Riyansh Mukherjee,Saanvi Mukherjee,Riyansh Mukherjee,rmukherjee@outlook.com,+91-8707846850,+91-7957443034,"House No. 899, Block 8, Chennai",Consultant,Lawyer,15-25 LPA,1,Sikh,OBC
PAR_INST_001_0588,INST_001,Vihaan Dubey,Aditi Dubey,Vihaan Dubey,vihaandubey@outlook.com,+91-9715364154,+91-8415531325,"Flat No. 838, Extension 31, Chennai",Police Officer,Designer,15-25 LPA,1,Hindu,OBC
PAR_INST_001_0589,INST_001,Akash More,Neha More,Akash More,akash17@outlook.com,+91-9414105276,+91-7981987809,"Flat No. 776, Market 1, Chennai",Government Employee,Government Employee,2-5 LPA,1,Muslim,SC
PAR_INST_001_0590,INST_001,Ankit Goyal,Khushi Goyal,Ankit Goyal,agoyal@rediffmail.com,+91-9759867874,+91-8922758548,"Plot No. 751, Extension 24, Chennai",Contractor,Designer,5-10 LPA,1,Jain,SC
PAR_INST_001_0591,INST_001,Atharv Mukherjee,Khushi Mukherjee,Atharv Mukherjee,atharv981@gmail.com,+91-9665020002,+91-8953931321,"Plot No. 890, Enclave 5, Chennai",Businessman,Homemaker,5-10 LPA,1,Christian,ST
PAR_INST_001_0592,INST_001,Aditya Ghosh,Meera Ghosh,Aditya Ghosh,aghosh@hotmail.com,+91-9314448896,+91-8699727367,"Villa No. 737, Vihar 42, Chennai",Shopkeeper,Nurse,25+ LPA,1,Hindu,OBC
PAR_INST_001_0593,INST_001,Vikram Sen,Zara Sen,Vikram Sen,vikram_sen@outlook.com,+91-9218328123,+91-9623920491,"House No. 387, Sector 6, Chennai",Accountant,Engineer,10-15 LPA,1,Christian,ST
PAR_INST_001_0594,INST_001,Shaurya Chaturvedi,Riya Chaturvedi,Shaurya Chaturvedi,shaurya_chaturvedi@gmail.com,+91-8127681722,+91-8777545847,"Flat No. 389, Colony 37, Chennai",Engineer,Government Employee,2-5 LPA,1,Buddhist,General
PAR_INST_001_0595,INST_001,Sanjay Shukla,Zara Shukla,Sanjay Shukla,sanjay392@yahoo.com,+91-9560827172,+91-9673373992,"House No. 334, Colony 12, Chennai",Teacher,Bank Employee,15-25 LPA,1,Buddhist,OBC
PAR_INST_001_0596,INST_001,Kabir Joshi,Sneha Joshi,Kabir Joshi,kjoshi@outlook.com,+91-8014388232,+91-8853983584,"Plot No. 428, Block 32, Chennai",Police Officer,Principal,10-15 LPA,1,Jain,ST
PAR_INST_001_0597,INST_001,Riyansh Goyal,Divya Goyal,Riyansh Goyal,riyansh.goyal@hotmail.com,+91-8844979127,+91-7997029271,"Flat No. 57, Enclave 16, Chennai",IAS Officer,Bank Employee,10-15 LPA,1,Buddhist,ST
PAR_INST_001_0598,INST_001,Advait Aggarwal,Meera Aggarwal,Advait Aggarwal,advait_aggarwal@yahoo.com,+91-8088322012,+91-8760832004,"Villa No. 622, Market 34, Chennai",Accountant,Software Developer,15-25 LPA,1,Sikh,SC
PAR_INST_001_0599,INST_001,Shivansh Chaturvedi,Sara Chaturvedi,Shivansh Chaturvedi,shivansh684@outlook.com,+91-9338600304,+91-8936199517,"House No. 356, Colony 14, Chennai",Software Developer,Professor,15-25 LPA,1,Hindu,General
PAR_INST_001_0600,INST_001,Laksh Singhal,Arya Singhal,Laksh Singhal,laksh172@yahoo.co.in,+91-8701437483,+91-9793096713,"Villa No. 96, Block 10, Chennai",Shopkeeper,Homemaker,25+ LPA,1,Muslim,OBC
PAR_INST_001_0601,INST_001,Ayaan Chaturvedi,Sneha Chaturvedi,Ayaan Chaturvedi,achaturvedi@rediffmail.com,+91-8420191116,+91-8612201907,"Flat No. 741, Enclave 43, Chennai",Police Officer,Software Developer,10-15 LPA,1,Muslim,OBC
PAR_INST_001_0602,INST_001,Varun Srivastava,Kavya Srivastava,Varun Srivastava,varunsrivastava@rediffmail.com,+91-8653802748,+91-9524211408,"Villa No. 641, Colony 22, Chennai",Software Developer,Homemaker,15-25 LPA,1,Jain,SC
PAR_INST_001_0603,INST_001,Krishna Singhal,Avni Singhal,Krishna Singhal,krishnasinghal@gmail.com,+91-8035561039,+91-7952970137,"House No. 146, Vihar 13, Chennai",Shopkeeper,Government Employee,15-25 LPA,1,Christian,SC
PAR_INST_001_0604,INST_001,Nitin Iyer,Ira Iyer,Nitin Iyer,nitin.iyer@outlook.com,+91-9620270615,+91-7927387402,"House No. 454, Block 28, Chennai",Shopkeeper,Designer,15-25 LPA,1,Hindu,ST
PAR_INST_001_0605,INST_001,Riyansh Goel,Khushi Goel,Riyansh Goel,riyansh.goel@outlook.com,+91-8842034030,+91-9509567975,"Villa No. 915, Vihar 40, Chennai",Doctor,Government Employee,10-15 LPA,1,Buddhist,SC
PAR_INST_001_0606,INST_001,Vikram Rao,Anjali Rao,Vikram Rao,vikramrao@outlook.com,+91-8312476010,+91-8101810306,"Flat No. 103, Market 26, Chennai",Government Employee,Consultant,< 2 LPA,1,Sikh,OBC
PAR_INST_001_0607,INST_001,Akash Ghosh,Kavya Ghosh,Akash Ghosh,akash14@gmail.com,+91-8771290150,+91-8413806713,"House No. 474, Nagar 22, Chennai",Doctor,Homemaker,5-10 LPA,1,Christian,SC
PAR_INST_001_0608,INST_001,Ravi Menon,Pooja Menon,Ravi Menon,ravi.menon@yahoo.co.in,+91-9200962588,+91-8776694703,"House No. 575, Sector 22, Chennai",Businessman,Principal,2-5 LPA,1,Buddhist,ST
PAR_INST_001_0609,INST_001,Shaurya Jadhav,Sunita Jadhav,Shaurya Jadhav,sjadhav@rediffmail.com,+91-9415918327,+91-9800466614,"Plot No. 642, Sector 49, Chennai",Doctor,Consultant,< 2 LPA,1,Hindu,ST
PAR_INST_001_0610,INST_001,Dev Banerjee,Myra Banerjee,Dev Banerjee,dev_banerjee@gmail.com,+91-9849388194,+91-8005315204,"House No. 828, Vihar 42, Chennai",Software Developer,Bank Employee,10-15 LPA,1,Sikh,ST
PAR_INST_001_0611,INST_001,Arjit Mathur,Arya Mathur,Arjit Mathur,amathur@hotmail.com,+91-8416698416,+91-8612374077,"Plot No. 255, Nagar 12, Chennai",Contractor,Government Employee,10-15 LPA,1,Muslim,OBC
PAR_INST_001_0612,INST_001,Kabir Panchal,Shriya Panchal,Kabir Panchal,kabir606@outlook.com,+91-8091970142,+91-8520370878,"Flat No. 109, Block 27, Chennai",Engineer,Designer,2-5 LPA,1,Jain,General
PAR_INST_001_0613,INST_001,Arjit Dave,Kriti Dave,Arjit Dave,arjit98@gmail.com,+91-9159989897,+91-9411708894,"House No. 835, Block 35, Chennai",Consultant,Businesswoman,5-10 LPA,1,Christian,OBC
PAR_INST_001_0614,INST_001,Shaurya Bansal,Shalini Bansal,Shaurya Bansal,shaurya535@yahoo.co.in,+91-9197857082,+91-9704806757,"House No. 849, Colony 13, Chennai",Shopkeeper,Bank Employee,< 2 LPA,1,Christian,ST
PAR_INST_001_0615,INST_001,Sai Trivedi,Myra Trivedi,Sai Trivedi,saitrivedi@hotmail.com,+91-8394296882,+91-8469704095,"Flat No. 731, Block 17, Chennai",Consultant,Consultant,< 2 LPA,1,Buddhist,ST
PAR_INST_001_0616,INST_001,Ayaan Venkatesh,Anjali Venkatesh,Ayaan Venkatesh,ayaan507@yahoo.co.in,+91-9127488356,+91-8717962409,"Villa No. 719, Vihar 40, Chennai",Shopkeeper,Businesswoman,15-25 LPA,1,Muslim,SC
