activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_001_000882,STU_INST_001_0747,Badminton,Intermediate,2025-03-24,Excellent,,92,Ashish Mehta
ACT_INST_001_000883,STU_INST_001_0747,Karate,Beginner,2024-10-18,Needs Improvement,,84,Manisha Saxena
ACT_INST_001_000884,STU_INST_001_0747,Dance,Beginner,2025-04-20,Needs Improvement,,92,Manoj Deshpande
ACT_INST_001_000885,STU_INST_001_0748,Music,Advanced,2024-11-24,Average,,100,Arnav Thakkar
ACT_INST_001_000886,STU_INST_001_0748,Environmental Club,Intermediate,2025-07-30,Good,,94,Raj Mathur
ACT_INST_001_000887,STU_INST_001_0749,Table Tennis,Advanced,2025-04-08,Very Good,Certificate of Participation,81,Rajesh Sarkar
ACT_INST_001_000888,STU_INST_001_0749,Debate,Intermediate,2025-06-16,Needs Improvement,,75,Arjit Sarkar
ACT_INST_001_000889,STU_INST_001_0749,Drama,Advanced,2025-06-12,Needs Improvement,,76,Ankit Malhotra
ACT_INST_001_000890,STU_INST_001_0751,Football,Advanced,2025-01-31,Needs Improvement,,85,Zara Bhattacharya
ACT_INST_001_000891,STU_INST_001_0751,Debate,Intermediate,2024-12-28,Very Good,,77,Nitin Jindal
ACT_INST_001_000892,STU_INST_001_0752,Karate,Intermediate,2025-08-02,Excellent,,98,Deepika Gowda
ACT_INST_001_000893,STU_INST_001_0752,Environmental Club,Beginner,2025-04-18,Good,,93,Sai Gupta
ACT_INST_001_000894,STU_INST_001_0752,Science Club,Advanced,2025-04-27,Very Good,,98,Preeti Subramanian
ACT_INST_001_000895,STU_INST_001_0753,Drama,Advanced,2025-08-02,Excellent,School Level Winner,98,Myra Chaturvedi
ACT_INST_001_000896,STU_INST_001_0754,Art & Craft,Beginner,2024-09-27,Average,,88,Tanya Pillai
ACT_INST_001_000897,STU_INST_001_0754,Art & Craft,Beginner,2025-02-18,Good,State Level Qualifier,84,Laksh Mehta
ACT_INST_001_000898,STU_INST_001_0758,Music,Advanced,2025-06-02,Average,,96,Manoj Jadhav
ACT_INST_001_000899,STU_INST_001_0758,Dance,Advanced,2025-01-10,Very Good,,95,Aarav Tiwari
ACT_INST_001_000900,STU_INST_001_0759,Debate,Intermediate,2025-06-22,Very Good,,77,Rashmi Bose
ACT_INST_001_000901,STU_INST_001_0759,Table Tennis,Advanced,2025-04-22,Needs Improvement,Certificate of Participation,70,Anil Hegde
ACT_INST_001_000902,STU_INST_001_0759,Quiz,Intermediate,2025-07-28,Excellent,,81,Sanjay Khanna
ACT_INST_001_000903,STU_INST_001_0760,Debate,Beginner,2025-04-29,Needs Improvement,School Level Winner,100,Suresh Menon
ACT_INST_001_000904,STU_INST_001_0760,Athletics,Beginner,2025-01-20,Good,,94,Advik Subramanian
ACT_INST_001_000905,STU_INST_001_0760,Cultural Committee,Advanced,2025-02-10,Excellent,,84,Shriya Deshpande
ACT_INST_001_000906,STU_INST_001_0762,Literary Society,Beginner,2025-03-02,Average,School Level Winner,75,Khushi Rao
ACT_INST_001_000907,STU_INST_001_0762,Karate,Beginner,2024-10-07,Good,Certificate of Participation,74,Aryan Goyal
ACT_INST_001_000908,STU_INST_001_0762,Badminton,Advanced,2025-03-27,Needs Improvement,,72,Amit Pal
ACT_INST_001_000909,STU_INST_001_0763,Cultural Committee,Intermediate,2024-12-29,Excellent,,90,Aarohi Pillai
ACT_INST_001_000910,STU_INST_001_0765,Environmental Club,Beginner,2025-06-14,Good,,89,Riya Agarwal
ACT_INST_001_000911,STU_INST_001_0765,Badminton,Beginner,2025-05-05,Average,School Level Winner,99,Sapna Nair
ACT_INST_001_000912,STU_INST_001_0765,Basketball,Intermediate,2025-02-16,Very Good,,83,Anjali Jadhav
ACT_INST_001_000913,STU_INST_001_0767,Athletics,Intermediate,2025-04-22,Very Good,,94,Tanya Mondal
ACT_INST_001_000914,STU_INST_001_0768,Basketball,Advanced,2024-10-05,Average,,91,Vikram Pillai
ACT_INST_001_000915,STU_INST_001_0768,Football,Beginner,2025-07-18,Average,,97,Deepak Raman
ACT_INST_001_000916,STU_INST_001_0768,Athletics,Advanced,2024-11-20,Very Good,,76,Priyanka Goyal
ACT_INST_001_000917,STU_INST_001_0769,Quiz,Advanced,2025-05-20,Good,District Level Participant,71,Reyansh Kamath
ACT_INST_001_000918,STU_INST_001_0769,Basketball,Advanced,2025-08-11,Excellent,,81,Raj Chakraborty
ACT_INST_001_000919,STU_INST_001_0769,Drama,Intermediate,2025-04-23,Very Good,,78,Sunita Desai
ACT_INST_001_000920,STU_INST_001_0773,Cultural Committee,Advanced,2025-01-25,Average,Certificate of Participation,100,Suresh Chopra
ACT_INST_001_000921,STU_INST_001_0773,Literary Society,Beginner,2025-02-03,Very Good,,76,Karan Bhatia
ACT_INST_001_000922,STU_INST_001_0774,Cultural Committee,Advanced,2025-07-06,Average,,82,Swati Nair
ACT_INST_001_000923,STU_INST_001_0777,Badminton,Beginner,2024-12-13,Excellent,School Level Winner,73,Amit Mondal
ACT_INST_001_000924,STU_INST_001_0777,Dance,Intermediate,2024-10-30,Needs Improvement,,78,Advik Verma
ACT_INST_001_000925,STU_INST_001_0777,Dance,Beginner,2025-07-19,Needs Improvement,,86,Kavya Patel
ACT_INST_001_000926,STU_INST_001_0778,Music,Intermediate,2025-02-04,Needs Improvement,,82,Dhruv Iyer
ACT_INST_001_000927,STU_INST_001_0779,Environmental Club,Beginner,2025-03-17,Average,,89,Rajesh Ghosh
ACT_INST_001_000928,STU_INST_001_0780,Football,Intermediate,2024-11-23,Average,District Level Participant,73,Swati Sarkar
ACT_INST_001_000929,STU_INST_001_0780,Art & Craft,Beginner,2025-06-04,Needs Improvement,,82,Shivansh Sarkar
ACT_INST_001_000930,STU_INST_001_0781,Badminton,Beginner,2025-06-28,Very Good,Certificate of Participation,87,Dev Venkatesh
ACT_INST_001_000931,STU_INST_001_0784,Drama,Intermediate,2025-02-06,Very Good,,98,Yash Desai
ACT_INST_001_000932,STU_INST_001_0784,Basketball,Advanced,2024-12-25,Very Good,District Level Participant,73,Sana Jindal
ACT_INST_001_000933,STU_INST_001_0784,Music,Intermediate,2025-05-27,Needs Improvement,,76,Kriti Subramanian
ACT_INST_001_000934,STU_INST_001_0785,Yoga,Intermediate,2025-02-02,Very Good,,71,Ishika Banerjee
ACT_INST_001_000935,STU_INST_001_0785,Badminton,Intermediate,2025-07-23,Good,,87,Ira Shetty
ACT_INST_001_000936,STU_INST_001_0787,Debate,Advanced,2024-10-05,Excellent,,79,Aditya Chopra
ACT_INST_001_000937,STU_INST_001_0787,Basketball,Intermediate,2025-03-29,Excellent,State Level Qualifier,95,Seema Nair
ACT_INST_001_000938,STU_INST_001_0788,Cricket,Advanced,2025-07-02,Good,,79,Shaurya Jain
ACT_INST_001_000939,STU_INST_001_0788,Basketball,Intermediate,2024-10-29,Average,,93,Ravi Goel
ACT_INST_001_000940,STU_INST_001_0790,Debate,Intermediate,2025-05-26,Average,,86,Sana Malhotra
ACT_INST_001_000941,STU_INST_001_0792,Basketball,Beginner,2024-11-20,Good,,96,Kiara Raman
ACT_INST_001_000942,STU_INST_001_0792,Cultural Committee,Beginner,2025-04-11,Very Good,Certificate of Participation,100,Amit Venkatesh
ACT_INST_001_000943,STU_INST_001_0794,Cultural Committee,Advanced,2024-12-05,Average,,90,Sara Sethi
ACT_INST_001_000944,STU_INST_001_0794,Environmental Club,Intermediate,2025-01-20,Needs Improvement,Certificate of Participation,80,Shweta Ganguly
ACT_INST_001_000945,STU_INST_001_0794,Drama,Beginner,2025-06-14,Very Good,,72,Ankit Joshi
ACT_INST_001_000946,STU_INST_001_0796,Debate,Advanced,2024-12-05,Needs Improvement,,72,Priya Iyer
ACT_INST_001_000947,STU_INST_001_0802,Athletics,Intermediate,2025-07-08,Average,,93,Saanvi Trivedi
ACT_INST_001_000948,STU_INST_001_0804,Cultural Committee,Intermediate,2024-10-18,Needs Improvement,,77,Deepika Mukherjee
ACT_INST_001_000949,STU_INST_001_0804,Dance,Beginner,2025-06-21,Excellent,,84,Manoj Vyas
ACT_INST_001_000950,STU_INST_001_0804,Yoga,Intermediate,2025-03-17,Excellent,,73,Isha Joshi
ACT_INST_001_000951,STU_INST_001_0805,Debate,Beginner,2025-01-05,Excellent,,95,Shreya Dubey
ACT_INST_001_000952,STU_INST_001_0805,Environmental Club,Advanced,2024-09-17,Average,School Level Winner,82,Akash Patil
ACT_INST_001_000953,STU_INST_001_0805,Cultural Committee,Beginner,2025-01-16,Needs Improvement,,73,Aarohi Bose
ACT_INST_001_000954,STU_INST_001_0807,Basketball,Intermediate,2024-10-24,Average,,100,Nidhi Vyas
ACT_INST_001_000955,STU_INST_001_0807,Badminton,Intermediate,2025-02-28,Good,,72,Swati Thakkar
ACT_INST_001_000956,STU_INST_001_0807,Dance,Advanced,2024-10-27,Excellent,,72,Shreya Jindal
ACT_INST_001_000957,STU_INST_001_0809,Yoga,Intermediate,2024-10-24,Needs Improvement,,97,Ira Jindal
ACT_INST_001_000958,STU_INST_001_0810,Cricket,Intermediate,2025-05-25,Needs Improvement,,99,Shalini Panchal
ACT_INST_001_000959,STU_INST_001_0811,Badminton,Intermediate,2025-01-11,Needs Improvement,,82,Anika Chaturvedi
ACT_INST_001_000960,STU_INST_001_0815,Yoga,Advanced,2025-03-06,Average,,91,Tanya Chakraborty
ACT_INST_001_000961,STU_INST_001_0817,Cricket,Beginner,2025-02-15,Good,District Level Participant,73,Navya Thakkar
ACT_INST_001_000962,STU_INST_001_0817,Yoga,Advanced,2025-04-16,Good,School Level Winner,90,Samar Hegde
ACT_INST_001_000963,STU_INST_001_0817,Art & Craft,Advanced,2025-02-11,Good,,82,Aarohi Patil
ACT_INST_001_000964,STU_INST_001_0819,Debate,Advanced,2025-04-11,Excellent,Certificate of Participation,88,Neha Jadhav
ACT_INST_001_000965,STU_INST_001_0819,Cricket,Advanced,2025-06-23,Excellent,Certificate of Participation,83,Khushi Shah
ACT_INST_001_000966,STU_INST_001_0819,Drama,Intermediate,2024-12-01,Good,,75,Kavya Kapoor
ACT_INST_001_000967,STU_INST_001_0820,Science Club,Advanced,2024-10-05,Excellent,Certificate of Participation,88,Arjit Gupta
ACT_INST_001_000968,STU_INST_001_0820,Yoga,Advanced,2024-10-14,Needs Improvement,,72,Yogesh Kamath
ACT_INST_001_000969,STU_INST_001_0820,Environmental Club,Intermediate,2025-04-21,Good,,92,Ravi Nair
ACT_INST_001_000970,STU_INST_001_0821,Music,Advanced,2025-01-08,Very Good,,97,Manisha Mandal
ACT_INST_001_000971,STU_INST_001_0821,Football,Intermediate,2025-03-02,Average,,97,Neha Biswas
ACT_INST_001_000972,STU_INST_001_0821,Art & Craft,Beginner,2024-10-08,Excellent,,78,Yash Dutta
ACT_INST_001_000973,STU_INST_001_0822,Football,Intermediate,2025-04-30,Average,,77,Riya Ganguly
ACT_INST_001_000974,STU_INST_001_0822,Badminton,Advanced,2024-11-11,Average,,94,Sara Bose
ACT_INST_001_000975,STU_INST_001_0823,Drama,Advanced,2024-09-25,Excellent,,71,Arnav Shah
ACT_INST_001_000976,STU_INST_001_0823,Art & Craft,Intermediate,2025-05-05,Very Good,,85,Aarohi Pillai
ACT_INST_001_000977,STU_INST_001_0825,Science Club,Beginner,2024-10-25,Average,,77,Vivaan Sethi
ACT_INST_001_000978,STU_INST_001_0828,Debate,Intermediate,2024-09-24,Good,,98,Arjun Kumar
ACT_INST_001_000979,STU_INST_001_0828,Science Club,Beginner,2025-01-02,Average,,91,Laksh Shah
ACT_INST_001_000980,STU_INST_001_0828,Athletics,Intermediate,2025-05-07,Excellent,,77,Rudra Bhatt
ACT_INST_001_000981,STU_INST_001_0829,Yoga,Intermediate,2024-10-04,Average,,84,Meera Ghosh
ACT_INST_001_000982,STU_INST_001_0832,Environmental Club,Advanced,2025-07-16,Average,,84,Vinod Mukherjee
ACT_INST_001_000983,STU_INST_001_0832,Art & Craft,Beginner,2024-12-01,Good,,75,Varun Tiwari
ACT_INST_001_000984,STU_INST_001_0832,Drama,Beginner,2025-06-01,Needs Improvement,,90,Veer Malhotra
ACT_INST_001_000985,STU_INST_001_0833,Science Club,Intermediate,2025-02-25,Needs Improvement,,92,Anjali Menon
ACT_INST_001_000986,STU_INST_001_0833,Drama,Beginner,2025-05-26,Excellent,School Level Winner,100,Shivansh Bose
ACT_INST_001_000987,STU_INST_001_0835,Quiz,Intermediate,2024-12-27,Good,School Level Winner,100,Raj Menon
ACT_INST_001_000988,STU_INST_001_0835,Football,Beginner,2025-08-02,Good,,88,Samar Ghosh
ACT_INST_001_000989,STU_INST_001_0835,Music,Beginner,2024-12-17,Average,,98,Atharv Goyal
ACT_INST_001_000990,STU_INST_001_0838,Debate,Advanced,2024-10-18,Good,Certificate of Participation,85,Manoj Shetty
ACT_INST_001_000991,STU_INST_001_0838,Yoga,Beginner,2025-04-03,Needs Improvement,District Level Participant,81,Riyansh Verma
ACT_INST_001_000992,STU_INST_001_0838,Art & Craft,Advanced,2025-05-17,Average,,89,Vivaan Reddy
ACT_INST_001_000993,STU_INST_001_0839,Cricket,Intermediate,2025-05-12,Good,,75,Sai Bhatt
ACT_INST_001_000994,STU_INST_001_0839,Athletics,Advanced,2025-04-19,Very Good,,71,Anjali Kulkarni
ACT_INST_001_000995,STU_INST_001_0840,Basketball,Intermediate,2024-12-26,Very Good,School Level Winner,90,Aarohi Gowda
ACT_INST_001_000996,STU_INST_001_0840,Table Tennis,Advanced,2025-04-27,Average,,73,Arya Suthar
ACT_INST_001_000997,STU_INST_001_0840,Science Club,Advanced,2025-07-08,Average,,89,Sanjay Goel
ACT_INST_001_000998,STU_INST_001_0841,Art & Craft,Intermediate,2024-10-08,Needs Improvement,State Level Qualifier,92,Priyanka Bhatia
ACT_INST_001_000999,STU_INST_001_0841,Badminton,Beginner,2024-12-23,Excellent,,71,Krishna Kumar
ACT_INST_001_001000,STU_INST_001_0843,Table Tennis,Beginner,2024-10-31,Good,Certificate of Participation,83,Kavya Mitra
ACT_INST_001_001001,STU_INST_001_0843,Drama,Intermediate,2025-01-02,Good,School Level Winner,87,Shreya Menon
ACT_INST_001_001002,STU_INST_001_0845,Athletics,Beginner,2024-11-08,Excellent,,74,Priya Vyas
ACT_INST_001_001003,STU_INST_001_0846,Drama,Intermediate,2024-11-24,Average,School Level Winner,86,Aarohi Bhatt
ACT_INST_001_001004,STU_INST_001_0846,Cultural Committee,Beginner,2024-09-28,Excellent,,72,Rohan Kale
ACT_INST_001_001005,STU_INST_001_0848,Debate,Intermediate,2025-01-30,Average,District Level Participant,87,Rudra Rao
ACT_INST_001_001006,STU_INST_001_0848,Cricket,Intermediate,2025-03-02,Needs Improvement,,91,Shriya Mittal
ACT_INST_001_001007,STU_INST_001_0849,Environmental Club,Advanced,2025-07-14,Excellent,,90,Zara Srivastava
ACT_INST_001_001008,STU_INST_001_0850,Cricket,Intermediate,2025-07-22,Excellent,State Level Qualifier,75,Anika Aggarwal
ACT_INST_001_001009,STU_INST_001_0850,Dance,Intermediate,2024-12-22,Excellent,,86,Arjun Krishnan
ACT_INST_001_001010,STU_INST_001_0852,Football,Intermediate,2024-09-30,Needs Improvement,,86,Anjali Jindal
ACT_INST_001_001011,STU_INST_001_0852,Karate,Beginner,2024-10-07,Very Good,,84,Rashmi Goel
ACT_INST_001_001012,STU_INST_001_0852,Cultural Committee,Advanced,2025-03-27,Very Good,,94,Arjun Modi
ACT_INST_001_001013,STU_INST_001_0853,Badminton,Advanced,2025-07-09,Average,Certificate of Participation,97,Maya Thakkar
ACT_INST_001_001014,STU_INST_001_0854,Debate,Advanced,2024-10-01,Good,,77,Harsh Verma
ACT_INST_001_001015,STU_INST_001_0855,Environmental Club,Advanced,2025-03-16,Average,,89,Riyansh Joshi
ACT_INST_001_001016,STU_INST_001_0855,Basketball,Intermediate,2024-11-30,Excellent,,89,Rudra Mishra
ACT_INST_001_001017,STU_INST_001_0857,Basketball,Beginner,2025-01-05,Good,Certificate of Participation,92,Nidhi Bansal
ACT_INST_001_001018,STU_INST_001_0859,Table Tennis,Beginner,2025-02-04,Very Good,,98,Shaurya Subramanian
ACT_INST_001_001019,STU_INST_001_0859,Quiz,Beginner,2024-10-25,Very Good,,87,Kavita Mittal
ACT_INST_001_001020,STU_INST_001_0859,Music,Intermediate,2025-08-17,Very Good,,76,Varun Jindal
ACT_INST_001_001021,STU_INST_001_0860,Athletics,Beginner,2025-01-06,Excellent,,92,Ishika Pal
ACT_INST_001_001022,STU_INST_001_0860,Athletics,Beginner,2025-03-10,Very Good,District Level Participant,70,Sneha Dutta
ACT_INST_001_001023,STU_INST_001_0861,Cultural Committee,Intermediate,2024-12-11,Excellent,,72,Rudra Kulkarni
ACT_INST_001_001024,STU_INST_001_0861,Karate,Advanced,2025-05-18,Excellent,,86,Aarohi Biswas
ACT_INST_001_001025,STU_INST_001_0861,Literary Society,Advanced,2025-07-07,Average,,98,Anil Pawar
ACT_INST_001_001026,STU_INST_001_0864,Karate,Intermediate,2024-11-05,Good,,95,Ashish Modi
ACT_INST_001_001027,STU_INST_001_0864,Music,Intermediate,2025-08-03,Average,,70,Shaurya Pal
ACT_INST_001_001028,STU_INST_001_0867,Yoga,Intermediate,2025-07-21,Average,District Level Participant,92,Ayaan Gupta
ACT_INST_001_001029,STU_INST_001_0867,Drama,Beginner,2024-09-30,Good,,74,Ayaan Verma
ACT_INST_001_001030,STU_INST_001_0867,Yoga,Intermediate,2024-10-21,Average,District Level Participant,74,Atharv Roy
ACT_INST_001_001031,STU_INST_001_0868,Basketball,Intermediate,2024-11-15,Average,,96,Rashmi Arora
ACT_INST_001_001032,STU_INST_001_0868,Debate,Advanced,2025-08-05,Excellent,School Level Winner,96,Advait Parikh
ACT_INST_001_001033,STU_INST_001_0868,Quiz,Intermediate,2024-11-08,Average,,99,Ayaan Nair
ACT_INST_001_001034,STU_INST_001_0869,Literary Society,Advanced,2025-01-27,Excellent,,78,Rudra Dutta
ACT_INST_001_001035,STU_INST_001_0869,Cricket,Advanced,2025-05-20,Excellent,,94,Suresh Trivedi
ACT_INST_001_001036,STU_INST_001_0869,Quiz,Intermediate,2025-05-30,Average,,89,Isha Gowda
ACT_INST_001_001037,STU_INST_001_0870,Art & Craft,Intermediate,2025-08-03,Excellent,,86,Sneha Pawar
ACT_INST_001_001038,STU_INST_001_0871,Table Tennis,Intermediate,2025-03-29,Excellent,,95,Ayaan Arora
ACT_INST_001_001039,STU_INST_001_0871,Dance,Intermediate,2025-07-07,Average,Certificate of Participation,91,Anil Dave
ACT_INST_001_001040,STU_INST_001_0872,Cultural Committee,Advanced,2024-12-23,Average,,78,Tanya Pal
ACT_INST_001_001041,STU_INST_001_0872,Karate,Beginner,2025-03-21,Good,Certificate of Participation,77,Dhruv Kumar
ACT_INST_001_001042,STU_INST_001_0876,Cultural Committee,Intermediate,2025-02-03,Good,,91,Abhishek Reddy
ACT_INST_001_001043,STU_INST_001_0876,Cricket,Intermediate,2024-11-09,Very Good,,72,Seema Shetty
ACT_INST_001_001044,STU_INST_001_0877,Table Tennis,Beginner,2024-10-23,Very Good,State Level Qualifier,83,Shriya Pillai
ACT_INST_001_001045,STU_INST_001_0877,Drama,Intermediate,2025-01-27,Very Good,,80,Sara Kale
ACT_INST_001_001046,STU_INST_001_0877,Athletics,Intermediate,2025-01-24,Average,,75,Navya Jadhav
ACT_INST_001_001047,STU_INST_001_0878,Science Club,Advanced,2025-01-27,Needs Improvement,,92,Atharv Shah
ACT_INST_001_001048,STU_INST_001_0879,Literary Society,Beginner,2025-04-03,Needs Improvement,,73,Krishna Pillai
ACT_INST_001_001049,STU_INST_001_0879,Drama,Beginner,2024-09-16,Excellent,,89,Ashish Das
ACT_INST_001_001050,STU_INST_001_0881,Yoga,Intermediate,2024-10-27,Good,,98,Pooja Rao
ACT_INST_001_001051,STU_INST_001_0881,Athletics,Intermediate,2025-07-09,Needs Improvement,,98,Rajesh Shinde
ACT_INST_001_001052,STU_INST_001_0881,Football,Intermediate,2025-01-10,Excellent,,99,Isha Kumar
ACT_INST_001_001053,STU_INST_001_0882,Science Club,Beginner,2025-05-29,Needs Improvement,School Level Winner,79,Shweta Bansal
ACT_INST_001_001054,STU_INST_001_0882,Football,Intermediate,2024-12-12,Very Good,,70,Samar Saxena
ACT_INST_001_001055,STU_INST_001_0883,Basketball,Beginner,2024-11-09,Average,,91,Ishika Arora
ACT_INST_001_001056,STU_INST_001_0883,Table Tennis,Intermediate,2025-02-22,Needs Improvement,,90,Preeti Bhardwaj
ACT_INST_001_001057,STU_INST_001_0883,Athletics,Intermediate,2024-11-17,Excellent,,76,Diya Iyer
ACT_INST_001_001058,STU_INST_001_0884,Badminton,Intermediate,2025-02-08,Very Good,State Level Qualifier,97,Advik Chowdhury
ACT_INST_001_001059,STU_INST_001_0884,Art & Craft,Beginner,2024-10-25,Excellent,School Level Winner,97,Sapna Sethi
ACT_INST_001_001060,STU_INST_001_0884,Cricket,Intermediate,2024-12-16,Very Good,School Level Winner,87,Shaurya Krishnan
ACT_INST_001_001061,STU_INST_001_0885,Environmental Club,Beginner,2024-10-18,Good,,78,Aarav Mittal
ACT_INST_001_001062,STU_INST_001_0888,Art & Craft,Beginner,2025-06-10,Good,,75,Rashmi Kar
ACT_INST_001_001063,STU_INST_001_0888,Football,Intermediate,2025-01-13,Average,Certificate of Participation,100,Ishika Goel
ACT_INST_001_001064,STU_INST_001_0888,Yoga,Intermediate,2025-04-01,Very Good,School Level Winner,80,Meera Thakkar
ACT_INST_001_001065,STU_INST_001_0889,Dance,Advanced,2024-09-28,Excellent,,81,Avni Kamath
ACT_INST_001_001066,STU_INST_001_0889,Science Club,Intermediate,2025-07-17,Very Good,,82,Riya Shah
ACT_INST_001_001067,STU_INST_001_0889,Literary Society,Advanced,2025-06-06,Needs Improvement,State Level Qualifier,98,Ayaan Deshpande
ACT_INST_001_001068,STU_INST_001_0890,Basketball,Intermediate,2025-07-22,Excellent,School Level Winner,89,Rudra Iyer
ACT_INST_001_001069,STU_INST_001_0891,Football,Intermediate,2025-06-19,Good,,79,Preeti Dave
ACT_INST_001_001070,STU_INST_001_0893,Yoga,Advanced,2024-10-15,Excellent,,78,Aadhya Kar
ACT_INST_001_001071,STU_INST_001_0893,Karate,Intermediate,2024-12-20,Very Good,,81,Yogesh Rao
ACT_INST_001_001072,STU_INST_001_0895,Cultural Committee,Advanced,2024-12-30,Average,,100,Aadhya Iyer
ACT_INST_001_001073,STU_INST_001_0897,Drama,Intermediate,2025-07-15,Needs Improvement,,98,Manoj Srivastava
ACT_INST_001_001074,STU_INST_001_0897,Art & Craft,Intermediate,2025-07-15,Very Good,,78,Rahul Modi
ACT_INST_001_001075,STU_INST_001_0897,Science Club,Beginner,2024-09-22,Average,,73,Harsh Shukla
ACT_INST_001_001076,STU_INST_001_0903,Cricket,Beginner,2025-07-05,Good,,98,Kriti Nair
ACT_INST_001_001077,STU_INST_001_0903,Literary Society,Beginner,2025-02-11,Very Good,District Level Participant,88,Vinod Mittal
ACT_INST_001_001078,STU_INST_001_0904,Art & Craft,Beginner,2025-07-26,Good,District Level Participant,93,Shalini Mishra
ACT_INST_001_001079,STU_INST_001_0905,Karate,Beginner,2025-07-20,Needs Improvement,,73,Shalini Thakkar
ACT_INST_001_001080,STU_INST_001_0906,Football,Beginner,2024-11-25,Very Good,School Level Winner,70,Shalini Kale
ACT_INST_001_001081,STU_INST_001_0906,Cricket,Advanced,2025-03-25,Good,,97,Tanya Chaturvedi
